	BreastCarcinoma(WTSI,UK)	Melanoma	Chronic lymphocytic leukaemia	Acute myeloid leukemia	Leukemia/T-ALL	T-cell ALL	BladderUrothelialCarcinoma(TCGA,US)	Myeloid leukemia	Hepatocellular carcinoma	GastricCancer(CCGC,CN)	Colorectal adenocarcinoma	LiverCancer(NCC,JP)	BreastInvasiveCarcinoma(TCGA,US)	Small cell lung cancer	Low_Grade_Glioma	Breast Cancer	RectumAdenocarcinoma(TCGA,US)	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Myeloma	Medulloblastoma	CervicalSquamousCellCarcinoma(TCGA,US)	Hypodiploid_ALL	MalignantMelanoma(WTSI,UK)	Prostate	ColonAdenocarcinoma(TCGA,US)	LiverCancer(RIKEN,JP)	ccRCC	Lung	UterineCorpusEndometrioidCarcinoma(TCGA,US)	ProstateCancer(OICR,CA)	Colorectal
hsa-miR-1251	0.42	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	-8.54	-2.88	0.0	0.0	0.0	2.34	0.0	0.0	0.0	0.0	-2.34	0.0	0.0	0.0	0.0	4.42	-2.4	0.0	-0.2925	-11.21	-5.14	0.0
hsa-miR-1252	5.97	-2.33	-0.84	0.0	0.0	0.0	-0.02	0.0	-2.3	-0.028	2.88	-7.998	0.0	0.1	0.0	-0.074	0.0	0.02	0.01	0.0	0.0	0.3225	-1.35	0.0	0.0	-5.26	-6.97966666667	0.0	-0.05	-2.18	-4.905	0.0
hsa-miR-1253	-0.84	0.11	0.0	0.0	-5.69444444444	0.0	-0.96	0.23	-1.17	4.07	-2.43	14.158	-0.556666666667	0.04	0.0	-0.42	0.0	2.31	0.0	0.0	-3.44	0.0	-21.67	0.0	-0.94	0.0	4.97133333333	0.0	5.47	-3.66333333333	16.17	0.0
hsa-miR-1254	0.0	0.05	0.0	0.0	0.0	0.0	7.25	0.0	0.0	-8.48	16.32	-22.3633333333	-7.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.03	0.0	-13.02	-0.39	-9.445	0.09	1.14	0.58	-2.94	0.0
hsa-miR-1255a	0.0	-11.45	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	-0.84	-3.03	0.0	0.0	0.0	1.1675	0.0	1.08	0.31	0.0	-2.01	0.0	0.0	0.0	0.0	-6.04	-5.512	0.0	0.0	-3.21	-15.6175	0.0
hsa-miR-1255b-2-3p	-8.03	1.83	0.0	0.0	0.0	-0.84	0.0	0.0	0.0	0.0	-0.02	2.03666666667	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	2.8	8.33	0.0	0.0	-6.529	-6.37	0.0
hsa-miR-1255b-5p	0.0	-10.94	0.0	0.0	0.0	2.19	0.0	0.0	0.0	0.0	-0.02	4.41	0.0	0.0	0.0	0.75	0.0	1.08	0.73	0.0	-1.51	0.0	0.0	0.0	0.0	-8.765	-7.326	0.0	0.0	1.24	-11.3425	0.0
hsa-miR-1256	-0.04	0.0	0.0	0.0	0.01	0.0	-0.01	2.27	0.0	0.08	-8.294	-13.51	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	5.19	17.8	0.0	7.01	5.31	-15.05	0.0
hsa-miR-1257	-3.18	0.01	0.0	0.0	0.0	0.0	-1.1	0.02	0.0	2.13	-2.75	-9.085	1.96	-0.6	0.0	-1.02	0.0	0.0	0.0	-4.41	-0.19	0.0	0.01	0.0	0.0	0.1	3.2	0.0	0.0	2.04142857143	-8.68	0.0
hsa-miR-1258	0.0	-0.11	-0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82	19.92	0.0	2.96	0.0	-5.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14	10.8	0.06	0.66	-8.34	-5.89	0.0
hsa-miR-125a-3p	-1.24	-0.5	0.0	0.0	0.0	0.0	4.4	0.0	0.0	-33.34	-5.9	26.18	0.0	0.0	0.0	0.14	-1.11	0.0	0.0	2.7	-0.22	0.0	0.0	5.81333333333	0.03	0.0	-9.47333333333	0.0	-0.01	11.76	11.78	0.0
hsa-miR-125a-5p	0.0	3.22	0.0	0.0	0.0	0.0	10.36	-4.79	0.0	0.62	0.06	-17.0666666667	2.235	0.0	0.0	-7.14	0.0	0.0	1.56	0.0	-0.19	0.01	0.0	0.0	0.0	-0.03	5.8	0.0	0.4175	-14.2266666667	10.06	0.0
hsa-miR-125b-1-3p	-9.85	1.75	0.0	0.0	-4.63	0.0	-2.4	0.0	0.0	-21.73	-0.11	8.63	0.0	0.0	0.0	-0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	6.09	0.0	3.91	-20.98	20.74	0.0
hsa-miR-125b-2-3p	-3.47	0.0	0.0	0.12	0.0	0.0	-5.49	0.0	0.0	-6.76	9.06	41.4683333333	0.0	0.0	0.0	3.03	-0.17	0.0	0.0	0.0	-0.22	0.0	0.02	0.0	-6.52	2.445	5.32333333333	-0.14	3.59	7.15	7.76	0.0
hsa-miR-125b-5p	0.0	4.18	0.0	0.0	0.0	0.0	15.31	-0.04	0.0	0.43	0.07	-14.06	2.44333333333	0.0	0.0	-1.77	0.0	0.0	1.56	0.0	-0.3	0.01	0.0	0.0	0.0	-0.62	7.425	0.0	1.8825	-12.3	10.77	0.0
hsa-miR-126-3p	0.0	0.0	0.0	0.0	-0.56	0.0	-5.43	0.0	0.0	-0.95	0.0	-3.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.82	0.0	0.0	-8.09	0.0	0.0
hsa-miR-126-5p	1.97	1.74	0.0	0.0	0.0	0.0	0.13	-0.02	0.0	0.09	0.793	8.80833333333	0.0	0.0	0.0	0.0	0.545	0.01	0.0	0.0	0.906	0.0	-0.17	0.0	0.0	0.3625	-8.03666666667	-0.8675	-0.03	19.825	-0.13	0.01
hsa-miR-1260a	0.0	-0.04	0.0	0.0	0.0	0.0	-0.11	8.06	0.0	4.91	-8.88	-48.5	-0.18	1.67	0.0	3.48	0.0	0.0	0.0	0.0	-2.51	0.0	-2.04	0.0	-11.36	11.23	18.12	-0.1	-0.89	-10.79	-16.267	0.0
hsa-miR-1260b	0.0	-5.91	0.01	0.0	0.0	0.0	-1.2	0.54	0.0	11.26	-7.83	-8.76	0.0	-0.2	0.0	5.34	0.0	0.0	0.0	0.0	0.0	0.0	-4.54	0.0	-9.85	15.83	-3.41666666667	-0.02	-3.53	-5.44	97.405	0.0
hsa-miR-1261	-0.03	-0.09	0.0	0.52	0.0	0.88	0.0	0.0	0.0	0.1	0.0	-2.04	0.0	0.0	0.0	0.0	1.98	0.0	0.0	0.0	1.5	0.0	-0.1	0.0	1.44	-1.06	10.01	0.0	0.06	-0.12	-4.76	0.0
hsa-miR-1262	-4.2	-2.82	0.0	0.5	0.0	0.0	0.0	-0.02	0.0	0.0	-9.89	15.41	0.0	0.0	0.0	1.83	-0.29	0.0	0.0	0.0	-4.18	0.0	0.0	0.0	3.32	13.92	-1.41	0.0	-0.97	22.34	10.97	0.0
hsa-miR-1263	0.6	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	-16.69	-0.18	-4.777	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	-0.3	0.0	0.0	-10.57	-3.03	0.0
hsa-miR-1264	0.0	0.0	0.0	0.0	-2.49	0.0	1.4	0.0	0.02	0.0	1.68	-8.27	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	-4.26	0.0	0.0	2.575	-3.355	0.0	0.21	-4.28	0.76	0.0
hsa-miR-1265	0.0	0.0	0.0	0.0	0.0	-0.01	2.15	-0.03	0.0	0.0	0.98	13.165	0.0	2.23	0.0	-0.1	0.0	0.04	0.0	10.8	0.0	0.0	0.0	0.0	0.0	0.0	5.21	0.03	-0.22	23.025	-4.66	0.07
hsa-miR-1266	-0.15	0.05	0.0	0.0	0.0	0.0	-3.82	0.0	0.0	1.28	0.0	-55.485	0.0	-0.01	0.0	0.31	0.0	0.0	0.0	0.0	0.35	-0.75	0.52	0.0	0.01	0.0	-21.11	0.0	0.0	-13.908	49.05	0.0
hsa-miR-1267	0.0	0.0	0.0	0.0	0.0	0.975	0.0	0.0	0.0	0.92	7.64	5.69	0.0	0.0	0.0	-0.01	0.35	0.0	0.0	7.48	0.1	5.89	0.0	0.0	0.0	-0.01	5.69	0.25	-0.005	0.02	-4.85	0.0
hsa-miR-1268a	0.01	2.31	0.0	0.0	3.94	0.0	-3.87	0.0	0.0	0.0	0.0	-30.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.17	0.0	0.0	0.0	-9.25	27.31	0.0
hsa-miR-1268b	0.0	2.31	0.0	0.0	3.54	0.0	-6.8	0.0	0.0	0.0	0.0	-20.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.665	0.0	0.0	0.0	-8.36	46.41	0.0
hsa-miR-1269a	-15.6	-0.335	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0	-1.05	2.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78	0.0	2.89	0.0	-0.68	2.31	11.96	0.0	0.0	-2.165	2.17	0.0
hsa-miR-1269b	-12.64	-0.24	0.0	0.0	0.0	0.0	3.06	0.0	0.0	0.0	-0.7	13.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66	0.0	2.94	0.0	-0.07	0.8	3.37	0.0	0.0	-2.365	2.87	0.0
hsa-miR-127-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78	0.0	0.0	0.0	8.95	0.0	0.0	-18.84	-20.9	0.0
hsa-miR-127-5p	-0.76	-0.45	0.0	0.0	0.0	0.0	2.03	0.0	0.0	0.0	7.75	21.52	0.0	1.02	0.0	-3.45	0.015	0.0	0.0	0.0	0.0	0.0	4.47	0.0	0.0	-7.055	-6.0	0.0	0.0	-0.12	-1.39	0.0
hsa-miR-1270	0.0	-6.95	0.0	0.0	0.01	0.0	-0.02	0.0	-4.1	0.0	9.37	-18.64	0.0	0.0	-3.66	0.33	0.0	0.0	0.0	0.0	0.0	0.0	-10.43	0.0	-2.86	2.96	1.31	0.0	0.0	1.2	-7.42	0.0
hsa-miR-1271-3p	0.0	0.0	0.0	-1.97	0.0	0.0	0.0	0.0	4.39	0.0	-5.69	30.34	0.0	0.0	0.08	0.0	4.28	0.0	0.0	0.0	0.0	0.0	-12.8	0.0	0.0	1.7	24.91	0.0	-0.02	3.58	15.19	0.16
hsa-miR-1271-5p	0.0	-0.11	0.0	0.0	-0.85	0.0	0.0	0.0	0.0	0.03	8.8	-18.21	0.0	0.11	0.0	0.59	0.0	0.0	0.0	0.0	0.0	0.0	-10.87	0.0	0.0	1.5	4.865	0.0	0.0	14.64	-4.92	0.0
hsa-miR-1272	1.755	0.0	0.09	0.0	-0.33	0.0	0.0	0.0	-0.06	-8.25	0.0	0.157	0.0	0.0	0.0	0.0	-3.03	0.0	0.0	6.62	0.0	0.0	5.31	0.0	0.19	0.38	1.027	0.0	0.0	37.88	-3.43333333333	0.0
hsa-miR-1273a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.625	0.0	0.0	0.0	0.0	0.0	0.0	-1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.38	0.37	0.0
hsa-miR-1273c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03	2.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	11.18	0.0	-4.51	-7.1	-0.86	0.0
hsa-miR-1273d	-2.08	0.0	0.0	0.0	0.01	0.08	0.0	0.0	0.0	-0.3	-0.02	-41.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.48	-2.97	15.707	0.0	0.0	10.72	33.53	0.0
hsa-miR-1273e	0.87	1.16	0.0	0.0	0.0	0.0	-2.18	0.0	0.0	-3.99	-13.61	-32.38	1.31	0.0	0.0	4.1	0.0	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	-3.55	-3.29	3.0	0.0	9.8	3.54	11.06	0.0
hsa-miR-1273f	-2.72	0.0	0.0	0.0	0.0	0.0	-5.78	0.0	-1.7	0.0	-1.1	10.49	0.0	0.5	0.0	-0.01	0.0	0.0	4.57769230769	0.0	1.7763568394e-15	0.0	7.04	0.0	0.0	-0.73	-17.28	-0.01	-0.88	-1.27	22.78	0.0
hsa-miR-1273g-3p	0.0	0.0	0.0	0.03	-0.334444444444	0.0	-0.04	0.0	0.0	0.0	6.26	-27.905	0.18	-2.17	0.0	-1.65	0.0	0.0	-2.37	0.0	0.15	-0.11	0.0	0.0	0.0	-0.59	-4.605	0.0	-0.05	12.58	94.24	0.0
hsa-miR-1273g-5p	1.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.08	15.0766666667	0.0	3.29	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.05	-0.01	0.0	-3.72	0.0	-2.55	6.89	7.95	0.0
hsa-miR-1275	0.0	-0.36	0.0	-0.33	0.0	0.0	0.0	0.04	-3.01	0.0	4.89	16.3766666667	0.0	0.0	0.0	-0.26	0.0	0.0	0.0607692307692	0.0	-0.27	0.0	6.11	3.09	0.36	10.0	0.455714285714	0.03	3.54	0.34	-4.71	0.0
hsa-miR-1276	0.0	4.73	0.0	0.0	0.0	0.0	-12.65	0.32	0.02	-2.53	3.18	-19.9951	0.0	0.0	0.0	1.13	0.0	0.0	0.0	-0.64	0.0	0.0	-0.01	0.0	-0.02	0.6	-28.36	0.0	0.39	-4.11	-1.14	0.0
hsa-miR-1277-3p	0.0	0.0	0.0	0.0	0.0	0.0	3.82	0.0	5.62	0.31	4.014	-0.278846153846	0.0	0.0	0.0	0.3	0.0	0.0	-0.04	0.0	2.11	0.0	0.0	0.0	0.0	0.0	17.813	0.0	0.0	-0.76	0.0	0.0
hsa-miR-1277-5p	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	3.35	-20.612	0.0	0.24	0.0	-0.81	0.02	0.0	1.98	0.0	5.87	0.0	5.19	0.0	3.24	3.66	13.6308333333	0.0	0.04	-0.67	0.15	0.0
hsa-miR-1278	0.0	0.11	0.0	0.0	0.0	0.0	1.37	0.0	0.0	0.0	-2.1	11.6233333333	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5	-13.14	0.0	1.19	3.44	-6.179	0.0
hsa-miR-1279	0.5	-1.09	0.0	0.0	0.0	0.0	0.0	0.0	0.63	4.82	10.609	2.885	0.0	0.0	0.01	0.04	0.333333333333	6.19	0.03	0.0	-6.08	0.0	1.28	0.0	0.0	-22.19	11.7983333333	0.0	0.0	-1.93	7.01	0.0
hsa-miR-128	-3.6	-0.00875	0.0	0.0	-8.881784197e-16	0.0	0.66	0.0	0.04	2.72	-1.77	2.09	0.0	0.0	0.0	-0.09	-0.09	4.34	0.0	0.0	-2.62	0.0	0.0	0.0	-0.08	0.37	1.50866666667	0.27	0.69	5.67	1.254	0.0
hsa-miR-1280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.01	5.658	-0.01	-0.17	-11.98	-0.09	0.0
hsa-miR-1281	0.0	8.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.01	-14.8093333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97	-2.14	0.0	0.0	0.0	0.0	0.0	5.83	2.77	-2.08	-27.61	16.62	0.0
hsa-miR-1282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.97	0.0	13.36	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	0.0	-3.4	0.0	-5.33	0.0	0.0	0.0	5.79	0.0	0.66	-0.31	1.81	-11.06
hsa-miR-1283	0.0	0.642	0.0	0.0	0.14	0.0	0.0	0.0	0.0	-5.01	0.29	0.58149	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	-0.05	0.0	-0.01	0.0	0.0	6.03	18.796	3.52	-4.33	-7.34	-12.59	0.0
hsa-miR-1284	2.09	0.0	0.0	-0.07	0.06	0.0	0.0	0.0	-0.28	0.38	-1.17	0.794333333333	0.0	0.0	0.0	-0.09	0.0	0.0	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.64666666667	0.0	0.17	4.69	0.44	0.0
hsa-miR-1285-3p	0.0	-0.3	0.0	3.67	0.0	0.0	-0.03	0.0	0.0	0.0	-1.56	-28.0	0.0	0.0	0.0	-0.21	-0.29	0.0	0.0	0.0	-2.56	0.0	0.0	0.0	-1.45	-1.7	3.96	0.0	-0.3	-16.56	-1.1	0.0
hsa-miR-1285-5p	0.61	5.65	0.0	0.0	0.0	0.0	0.32	0.0	0.0	8.2	4.96	-2.07	0.0	0.0	0.0	2.54	0.01	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.55	0.0	-13.2875	0.0	11.38	15.337	-103.88	0.0
hsa-miR-1286	-1.11	-0.04	0.0	0.0	-7.55	0.0	0.02	0.0	0.0	0.04	-0.28	-3.25666666667	0.0	0.0	0.0	-5.58	0.0	-1.96	0.085	-0.28	0.12	0.0	0.28	0.0	-3.88	1.71	-7.525	-0.04	0.24	-5.17	74.18	0.0
hsa-miR-1287	0.04	-5.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03	8.75	23.9033333333	0.0	-0.3	0.0	-0.5	-0.06	0.0	0.0	0.0	-8.0	0.0	0.0	0.0	-4.87	-2.43	-6.46	0.0	5.97	-2.51666666667	96.158	1.71
hsa-miR-1288	-8.01	0.02	0.0	0.0	0.0	0.0	7.29	0.0	0.0	0.16	0.39	-0.906666666667	0.0	3.33	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	-0.15	0.0	-2.55	0.0	-2.23	-7.105	-11.84	0.0
hsa-miR-1289	0.0	-0.43	0.0	0.0	-0.13	0.0	0.0	0.0	0.0	6.35	0.04	-25.12	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66	0.0	0.0	2.54	-1.0	0.0
hsa-miR-129-1-3p	-0.03	0.0	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	0.0	-11.84	-19.156	0.0	0.25	0.0	0.0	0.0	0.0	-4.485	0.0	0.0	0.0	0.0	0.0	0.0	-0.3	-4.34	0.0	0.0	-3.65	-1.81	-0.06
hsa-miR-129-2-3p	-0.03	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	-10.38	-15.016	0.0	0.25	0.05	0.0	0.0	0.0	-4.39	0.0	0.0	0.0	0.0	0.0	0.0	-0.04	-1.52	0.0	0.0	-3.85	-3.16	-0.01
hsa-miR-129-5p	0.0	-0.07	0.0	0.0	2.83	0.0	0.0	0.0	-1.21	1.19	-11.61	-9.03833333333	-0.78	0.18	-1.386	-0.13	3.625	1.64	0.0	-0.23	1.11	0.0	1.33	0.0	-1.87	-2.4625	9.145	0.0	0.04	1.27	14.06	0.0
hsa-miR-1290	0.3	9.69	0.0	0.0	0.0	-0.03	-0.07	0.0	0.01	-2.571	3.78	23.4266666667	0.0	0.0	0.0	11.39	0.0	0.0	-2.11846153846	0.0	0.91	0.0	-2.38	0.63	0.0	-1.31	-26.375	0.0	0.01	-3.82	-4.69	0.0
hsa-miR-1291	-0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	-75.1533333333	0.0	0.0	0.0	-0.3	1.06	0.0	0.0	0.0	-6.64	0.0	0.0	0.0	0.0	-1.98	17.2975	0.0	0.0	0.14	-2.57	0.0
hsa-miR-1292	0.0	-0.01	0.0	0.0	0.0	0.0	-1.5	0.0	0.0	0.69	0.0	-30.2766666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.93	4.89	0.01	-0.86	5.39	8.67	0.0
hsa-miR-1293	0.0	-1.92	0.0	0.0	0.0	0.0	0.0	0.0	-8.77	8.35	3.84	-20.81	0.0	0.0	0.0	-1.89	-3.08	0.0	-0.61	-3.31	-4.58	0.0	0.0	-0.26	0.815	-6.94	-26.36	1.2	-1.49	16.881	-26.33	0.0
hsa-miR-1294	0.01	-1.78	0.0	0.0	0.0	0.0	-2.17	0.44	0.0	0.0	-1.72	-15.37	0.0	0.0	1.23	11.04	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.02	-0.05	-11.36	0.0	-1.28	-11.2	-11.36	0.0
hsa-miR-1295a	0.0	-10.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05	-0.53	-5.84	0.0	0.0	0.0	-12.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2	-25.8	0.0	0.0	-23.57	-0.37	0.0
hsa-miR-1295b-3p	0.0	-10.81	0.0	0.0	0.68	0.0	0.0	0.0	-0.05	1.15	0.0	-1.66	0.0	0.0	0.0	0.0	0.0	0.0	-0.63	0.0	0.0	0.0	-1.21	0.0	0.0	0.0	-31.43	0.0	0.0	0.126	-6.65	0.0
hsa-miR-1295b-5p	0.0	-3.82	0.0	0.0	-5.0	0.0	0.0	0.0	0.0	0.0	4.33	5.80666666667	0.0	0.0	0.0	4.19	0.0	0.0	0.0	0.0	0.0	0.0	-5.84	0.0	0.0	-8.77	8.93	0.0	-2.99	5.75	-0.84	0.0
hsa-miR-1296	0.06	-0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.58	-9.645	0.0	0.0	0.0	-3.62	0.0	0.01	0.0	0.0	0.0	2.2275	-3.67	0.0	0.0	-6.53	1.06	0.0	0.3	8.04	0.0	0.0
hsa-miR-1297	2.13	0.0	-0.12	-0.01	0.0	0.0	2.5	-0.18	0.0	-5.84	0.12	-14.0466666667	0.0	-0.18	0.0	0.01	0.02	0.0	0.058	0.0	-0.51	0.0	0.0	0.0	0.0	-6.394	21.36	0.0	0.0	-0.389	6.676	0.0
hsa-miR-1298	-0.36	0.0	0.0	0.0	0.0	0.0	17.56	0.0	0.0	1.01	0.01	13.47	0.0	0.0	0.0	9.43	2.72	0.0	0.0	0.0	0.08	2.993	0.0	0.0	-7.03333333333	3.35	9.29	0.0	-0.07	-1.47423076923	-3.95	0.0
hsa-miR-1299	0.0	0.0	0.0	0.0	0.0	0.0	-8.6	0.0	0.0	0.0	-3.66	-12.8533333333	0.0	-0.07	0.0	2.39	0.0	0.0	0.0	0.0	0.01	0.0	3.65	0.0	0.12	-0.03	19.425	0.0	2.49	-7.59	-71.799	0.28
hsa-miR-1301	0.0	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	1.39	-33.54	0.0	-0.82	0.0	-4.79	0.0	-0.03	0.0	0.0	0.0	0.0	0.0	0.0	-0.02	0.05	-8.42	0.0	0.0	-1.027	-12.17	0.0
hsa-miR-1302	-1.785	-1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	6.55	13.655	0.0	0.0	0.0	2.31	0.0	-0.02	0.0	0.0	-2.02	-0.29	-3.96	0.0	0.02	16.7	13.38	0.0	1.29	4.28	-1.645	0.0
hsa-miR-1303	0.0	5.16	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	-10.885	0.0	0.0	0.0	0.0	0.0075	0.0	2.63	0.0	0.0	0.0	0.0	0.0	0.0	0.18	-5.83666666667	-0.01	6.85	-0.36	50.69	0.0
hsa-miR-1304-3p	0.26	0.0	0.0	-3.32	0.0	0.0	0.0	0.0	0.0	6.77	0.46	-26.43	0.0	0.92	0.0	-0.1	-7.95	0.0	0.0	0.0	0.0	0.0	5.72	0.0	0.08	-10.455	-2.36333333333	0.0	2.92	-9.72	81.32	0.0
hsa-miR-1304-5p	-0.77	4.29	0.0	0.0	0.0	0.0	0.0	-0.02	0.0	-7.79	-7.82	-19.712	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	0.0	0.01	0.0	8.48	0.0	0.0	0.01	-12.42	0.0	0.49	-1.96	34.02	0.0
hsa-miR-1305	0.0	-0.05	0.0	-1.78	-5.9	0.0	0.0	-0.01	-0.01	-0.18	-4.47	-7.875	0.01	0.06	0.0	6.0	0.0	0.0	-2.18	5.72	0.43	0.0	-2.93	0.07	-0.07	1.555	-13.325	0.0	0.3	-3.375	-0.29	0.0
hsa-miR-1306-3p	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	-0.41	1.16	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.15	4.03	0.0	0.0	0.0	0.0	17.43	0.0	0.0	20.26	-40.83	0.0
hsa-miR-1306-5p	0.0	-0.26	0.0	0.0	0.0	0.0	5.35	0.0	-5.02	-1.82	-4.88	-12.4766666667	0.0	-2.14	0.0	0.01	0.0	0.0	0.0	-1.97	8.28	0.01	0.0	0.0	6.11	-30.005	1.2	0.0	5.04	2.001	-52.229	0.0
hsa-miR-1307-3p	0.0	-0.21	0.0	0.0	0.0	0.0	-10.38	0.0	0.0	0.0	0.15	-25.315	0.0	0.0	0.0	0.0	7.05	0.0	0.0	0.0	0.0	0.0	-1.53	0.0	0.0	8.18	-0.01	-2.38	-2.3	-9.33	-16.18	0.0
hsa-miR-1307-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.46	0.0	0.0	3.72	-1.01	0.0
hsa-miR-130a-3p	0.0	0.0	0.0	0.0	-12.7	0.0	0.0	0.0	-0.06	11.08	-4.39	7.74	0.0	19.77	0.0	0.0	0.0	0.0	0.0	0.0	-0.03	0.0	0.0	0.0	0.0	-1.28	-1.46	0.0	0.0	2.263	-2.305	0.0
hsa-miR-130a-5p	-0.13	0.0	-0.59	0.0	-5.82	2.94	-0.64	0.0	0.0	0.0	-1.34	7.2025	0.0	0.09	0.0	-0.44	0.0	0.0	-5.79	0.0	-0.96	0.0	0.0	0.0	0.0	0.028	-2.81	-1.97	0.0	13.6433333333	-2.04	0.0
hsa-miR-130b-3p	0.0	0.0	0.0	0.0	-10.52	0.0	0.0	0.0	-0.01	11.26	-5.94	4.11	0.0	14.3	0.0	0.0	0.0	0.0	0.0	0.0	-0.03	0.0	0.0	0.0	0.0	-1.25	6.1	0.0	0.0	0.92	-0.731	0.0
hsa-miR-130b-5p	-1.48	-7.2	-0.1	0.0	0.0	0.0	-0.95	0.0	1.13	0.0	-1.41	0.764	0.0	0.17	0.0	-5.46	-0.16	-1.09	0.01	0.0	0.01	0.0	-2.24	0.0	0.0	-0.28	2.22	0.0	1.82	-7.1	1.16	0.0
hsa-miR-132-3p	0.0	0.0	0.0	0.0	0.0	0.1	11.16	-0.03	0.0	-0.02	-3.11	9.4272	0.0	0.0	0.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	-2.38	-0.39	2.18	2.80538461538	-6.19	0.0
