	Genesymbol	miRNA	Cancertype	Targetsiteclass
8996	SPTBN1	hsa-miR-616-3p	Colorectal adenocarcinoma	Created
9103	ST5	hsa-miR-484	Breast Cancer	Created
9104	ST5	hsa-miR-3155a	Breast Cancer	Disrupted
9105	ST5	hsa-miR-3155b	Breast Cancer	Disrupted
9106	ST5	hsa-miR-1266	Breast Cancer	Created
9107	ST5	hsa-miR-4518	Breast Cancer	Created
9108	ST5	hsa-miR-3664-3p	Breast Cancer	Created
9109	ST5	hsa-miR-4726-3p	Breast Cancer	Disrupted
9110	ST5	hsa-miR-1915-3p	Breast Cancer	Disrupted
9111	ST5	hsa-miR-484	Breast Cancer	Created
9112	ST5	hsa-miR-3155a	Breast Cancer	Disrupted
9113	ST5	hsa-miR-3155b	Breast Cancer	Disrupted
9114	ST5	hsa-miR-1266	Breast Cancer	Created
9115	ST5	hsa-miR-4518	Breast Cancer	Created
9116	ST5	hsa-miR-3664-3p	Breast Cancer	Created
9117	ST5	hsa-miR-4726-3p	Breast Cancer	Disrupted
9118	ST5	hsa-miR-1915-3p	Breast Cancer	Disrupted
9119	ST5	hsa-miR-484	Breast Cancer	Created
9120	ST5	hsa-miR-3155a	Breast Cancer	Disrupted
9121	ST5	hsa-miR-3155b	Breast Cancer	Disrupted
9122	ST5	hsa-miR-1266	Breast Cancer	Created
9123	ST5	hsa-miR-4518	Breast Cancer	Created
9124	ST5	hsa-miR-3664-3p	Breast Cancer	Created
9125	ST5	hsa-miR-4726-3p	Breast Cancer	Disrupted
9126	ST5	hsa-miR-1915-3p	Breast Cancer	Disrupted
9141	STARD13	hsa-miR-619	Colorectal adenocarcinoma	Created
9142	STARD13	hsa-miR-4254	Colorectal adenocarcinoma	Created
9143	STARD13	hsa-miR-432-5p	Colorectal adenocarcinoma	Disrupted
9144	STARD13	hsa-miR-890	Colorectal adenocarcinoma	Disrupted
9145	STARD13	hsa-miR-619	Colorectal adenocarcinoma	Created
9146	STARD13	hsa-miR-4254	Colorectal adenocarcinoma	Created
9147	STARD13	hsa-miR-432-5p	Colorectal adenocarcinoma	Disrupted
9148	STARD13	hsa-miR-890	Colorectal adenocarcinoma	Disrupted
9149	STARD13	hsa-miR-619	Colorectal adenocarcinoma	Created
9150	STARD13	hsa-miR-4254	Colorectal adenocarcinoma	Created
9151	STARD13	hsa-miR-432-5p	Colorectal adenocarcinoma	Disrupted
9152	STARD13	hsa-miR-890	Colorectal adenocarcinoma	Disrupted
9153	STARD13	hsa-miR-619	Colorectal adenocarcinoma	Created
9154	STARD13	hsa-miR-4254	Colorectal adenocarcinoma	Created
9155	STARD13	hsa-miR-432-5p	Colorectal adenocarcinoma	Disrupted
9156	STARD13	hsa-miR-890	Colorectal adenocarcinoma	Disrupted
9301	TCEAL7	hsa-miR-3617	Colorectal adenocarcinoma	Created
9302	TCEAL7	hsa-miR-641	Colorectal adenocarcinoma	Created
9303	TCEAL7	hsa-miR-1324	Colorectal adenocarcinoma	Disrupted
9306	TCTA	hsa-miR-5695	Breast Cancer	Created
9307	TCTA	hsa-miR-4777-3p	Breast Cancer	Created
9308	TCTA	hsa-miR-4640-3p	Breast Cancer	Disrupted
9487	TP53	hsa-miR-3148	Colorectal adenocarcinoma	Created
9488	TP53	hsa-miR-3148	Colorectal adenocarcinoma	Created
9489	TP53	hsa-miR-3148	Colorectal adenocarcinoma	Created
9490	TP53	hsa-miR-3148	Colorectal adenocarcinoma	Created
9768	UBE4B	hsa-miR-342-3p	Colorectal adenocarcinoma	Disrupted
9769	UBE4B	hsa-miR-513a-5p	Colorectal adenocarcinoma	Created
9770	UBE4B	hsa-miR-27a-3p	Colorectal adenocarcinoma	Created
9771	UBE4B	hsa-miR-27b-3p	Colorectal adenocarcinoma	Created
9772	UBE4B	hsa-miR-205-3p	Colorectal adenocarcinoma	Created
9773	UBE4B	hsa-miR-1285-5p	Colorectal adenocarcinoma	Disrupted
9774	UBE4B	hsa-miR-342-3p	Colorectal adenocarcinoma	Disrupted
9775	UBE4B	hsa-miR-513a-5p	Colorectal adenocarcinoma	Created
9776	UBE4B	hsa-miR-27a-3p	Colorectal adenocarcinoma	Created
9777	UBE4B	hsa-miR-27b-3p	Colorectal adenocarcinoma	Created
9778	UBE4B	hsa-miR-205-3p	Colorectal adenocarcinoma	Created
9779	UBE4B	hsa-miR-1285-5p	Colorectal adenocarcinoma	Disrupted
9847	VCL	hsa-miR-1256	Breast Cancer	Created
9848	VCL	hsa-miR-3622b-5p	Breast Cancer	Disrupted
9849	VCL	hsa-miR-1256	Breast Cancer	Created
9850	VCL	hsa-miR-3622b-5p	Breast Cancer	Disrupted
9883	VWA5A	hsa-miR-1305	Colorectal adenocarcinoma	Created
9884	VWA5A	hsa-miR-421	Colorectal adenocarcinoma	Created
9885	VWA5A	hsa-miR-4310	Colorectal adenocarcinoma	Disrupted
9886	VWA5A	hsa-miR-4291	Colorectal adenocarcinoma	Disrupted
10694	CREBL2	hsa-miR-543	Medulloblastoma	Created
10695	CREBL2	hsa-miR-2117	Medulloblastoma	Disrupted
10754	CYLD	hsa-miR-129-1-3p	Medulloblastoma	Disrupted
10755	CYLD	hsa-miR-129-2-3p	Medulloblastoma	Disrupted
10756	CYLD	hsa-miR-938	Medulloblastoma	Disrupted
10757	CYLD	hsa-miR-129-1-3p	Medulloblastoma	Disrupted
10758	CYLD	hsa-miR-129-2-3p	Medulloblastoma	Disrupted
10759	CYLD	hsa-miR-938	Medulloblastoma	Disrupted
10760	CYLD	hsa-miR-129-1-3p	Medulloblastoma	Disrupted
10761	CYLD	hsa-miR-129-2-3p	Medulloblastoma	Disrupted
10762	CYLD	hsa-miR-938	Medulloblastoma	Disrupted
10818	EGLN1	hsa-miR-146a-5p	Medulloblastoma	Created
10819	EGLN1	hsa-miR-146b-5p	Medulloblastoma	Created
10820	EGLN1	hsa-miR-589-5p	Medulloblastoma	Created
11255	MAL	hsa-miR-4257	T-cell ALL	Created
11256	MAL	hsa-miR-3942-3p	T-cell ALL	Created
11257	MAL	hsa-miR-513a-5p	T-cell ALL	Disrupted
11258	MAL	hsa-miR-27a-3p	T-cell ALL	Disrupted
11259	MAL	hsa-miR-27b-3p	T-cell ALL	Disrupted
11260	MAL	hsa-miR-4257	T-cell ALL	Created
11261	MAL	hsa-miR-3942-3p	T-cell ALL	Created
11262	MAL	hsa-miR-513a-5p	T-cell ALL	Disrupted
11263	MAL	hsa-miR-27a-3p	T-cell ALL	Disrupted
11264	MAL	hsa-miR-27b-3p	T-cell ALL	Disrupted
11265	MAL	hsa-miR-4257	T-cell ALL	Created
11266	MAL	hsa-miR-3942-3p	T-cell ALL	Created
11267	MAL	hsa-miR-513a-5p	T-cell ALL	Disrupted
11268	MAL	hsa-miR-27a-3p	T-cell ALL	Disrupted
11269	MAL	hsa-miR-27b-3p	T-cell ALL	Disrupted
11270	MAL	hsa-miR-4257	T-cell ALL	Created
11271	MAL	hsa-miR-3942-3p	T-cell ALL	Created
11272	MAL	hsa-miR-513a-5p	T-cell ALL	Disrupted
11273	MAL	hsa-miR-27a-3p	T-cell ALL	Disrupted
11274	MAL	hsa-miR-27b-3p	T-cell ALL	Disrupted
11488	PAX6	hsa-miR-548b-5p	Medulloblastoma	Disrupted
11489	PAX6	hsa-miR-548d-5p	Medulloblastoma	Disrupted
11490	PAX6	hsa-miR-548ak	Medulloblastoma	Disrupted
11491	PAX6	hsa-miR-548am-5p	Medulloblastoma	Disrupted
11492	PAX6	hsa-miR-548au-5p	Medulloblastoma	Disrupted
11493	PAX6	hsa-miR-548c-5p	Medulloblastoma	Disrupted
11494	PAX6	hsa-miR-548h-5p	Medulloblastoma	Disrupted
11495	PAX6	hsa-miR-548o-5p	Medulloblastoma	Disrupted
11496	PAX6	hsa-miR-548w	Medulloblastoma	Disrupted
11497	PAX6	hsa-miR-548as-5p	Medulloblastoma	Disrupted
11498	PAX6	hsa-miR-548aq-5p	Medulloblastoma	Disrupted
11499	PAX6	hsa-miR-548ar-5p	Medulloblastoma	Disrupted
11500	PAX6	hsa-miR-548y	Medulloblastoma	Disrupted
11501	PAX6	hsa-miR-548a-5p	Medulloblastoma	Disrupted
11502	PAX6	hsa-miR-548ap-5p	Medulloblastoma	Disrupted
11503	PAX6	hsa-miR-548j	Medulloblastoma	Disrupted
11504	PAX6	hsa-miR-548ab	Medulloblastoma	Disrupted
11505	PAX6	hsa-miR-548i	Medulloblastoma	Disrupted
11506	PAX6	hsa-miR-559	Medulloblastoma	Disrupted
11507	PAX6	hsa-miR-548b-5p	Medulloblastoma	Disrupted
11508	PAX6	hsa-miR-548d-5p	Medulloblastoma	Disrupted
11509	PAX6	hsa-miR-548ak	Medulloblastoma	Disrupted
11510	PAX6	hsa-miR-548am-5p	Medulloblastoma	Disrupted
11511	PAX6	hsa-miR-548au-5p	Medulloblastoma	Disrupted
11512	PAX6	hsa-miR-548c-5p	Medulloblastoma	Disrupted
11513	PAX6	hsa-miR-548h-5p	Medulloblastoma	Disrupted
11514	PAX6	hsa-miR-548o-5p	Medulloblastoma	Disrupted
11515	PAX6	hsa-miR-548w	Medulloblastoma	Disrupted
11516	PAX6	hsa-miR-548as-5p	Medulloblastoma	Disrupted
11517	PAX6	hsa-miR-548aq-5p	Medulloblastoma	Disrupted
11518	PAX6	hsa-miR-548ar-5p	Medulloblastoma	Disrupted
11519	PAX6	hsa-miR-548y	Medulloblastoma	Disrupted
11520	PAX6	hsa-miR-548a-5p	Medulloblastoma	Disrupted
11521	PAX6	hsa-miR-548ap-5p	Medulloblastoma	Disrupted
11522	PAX6	hsa-miR-548j	Medulloblastoma	Disrupted
11523	PAX6	hsa-miR-548ab	Medulloblastoma	Disrupted
11524	PAX6	hsa-miR-548i	Medulloblastoma	Disrupted
11525	PAX6	hsa-miR-559	Medulloblastoma	Disrupted
11526	PAX6	hsa-miR-548b-5p	Medulloblastoma	Disrupted
11527	PAX6	hsa-miR-548d-5p	Medulloblastoma	Disrupted
11528	PAX6	hsa-miR-548ak	Medulloblastoma	Disrupted
11529	PAX6	hsa-miR-548am-5p	Medulloblastoma	Disrupted
11530	PAX6	hsa-miR-548au-5p	Medulloblastoma	Disrupted
11531	PAX6	hsa-miR-548c-5p	Medulloblastoma	Disrupted
11532	PAX6	hsa-miR-548h-5p	Medulloblastoma	Disrupted
11533	PAX6	hsa-miR-548o-5p	Medulloblastoma	Disrupted
11534	PAX6	hsa-miR-548w	Medulloblastoma	Disrupted
11535	PAX6	hsa-miR-548as-5p	Medulloblastoma	Disrupted
11536	PAX6	hsa-miR-548aq-5p	Medulloblastoma	Disrupted
11537	PAX6	hsa-miR-548ar-5p	Medulloblastoma	Disrupted
11538	PAX6	hsa-miR-548y	Medulloblastoma	Disrupted
11539	PAX6	hsa-miR-548a-5p	Medulloblastoma	Disrupted
11540	PAX6	hsa-miR-548ap-5p	Medulloblastoma	Disrupted
11541	PAX6	hsa-miR-548j	Medulloblastoma	Disrupted
11542	PAX6	hsa-miR-548ab	Medulloblastoma	Disrupted
11543	PAX6	hsa-miR-548i	Medulloblastoma	Disrupted
11544	PAX6	hsa-miR-559	Medulloblastoma	Disrupted
11566	PDX1	hsa-miR-296-5p	Hepatocellular carcinoma	Disrupted
11567	PDX1	hsa-miR-4283	Hepatocellular carcinoma	Created
11608	PLK2	hsa-miR-95	Medulloblastoma	Created
11609	PLK2	hsa-miR-4644	Medulloblastoma	Created
11610	PLK2	hsa-miR-185-5p	Medulloblastoma	Created
11611	PLK2	hsa-miR-4306	Medulloblastoma	Created
11612	PLK2	hsa-miR-421	Medulloblastoma	Disrupted
11613	PLK2	hsa-miR-4709-5p	Medulloblastoma	Disrupted
11614	PLK2	hsa-miR-95	Medulloblastoma	Created
11615	PLK2	hsa-miR-4644	Medulloblastoma	Created
11616	PLK2	hsa-miR-185-5p	Medulloblastoma	Created
11617	PLK2	hsa-miR-4306	Medulloblastoma	Created
11618	PLK2	hsa-miR-421	Medulloblastoma	Disrupted
11619	PLK2	hsa-miR-4709-5p	Medulloblastoma	Disrupted
11819	RPS6KA2	hsa-miR-337-5p	Hepatocellular carcinoma	Disrupted
11820	RPS6KA2	hsa-miR-4496	Hepatocellular carcinoma	Disrupted
11821	RPS6KA2	hsa-miR-337-5p	Hepatocellular carcinoma	Disrupted
11822	RPS6KA2	hsa-miR-4496	Hepatocellular carcinoma	Disrupted
11854	SIRT2	hsa-miR-644b-3p	Medulloblastoma	Created
11855	SIRT2	hsa-miR-579	Medulloblastoma	Created
11856	SIRT2	hsa-miR-335-3p	Medulloblastoma	Created
11857	SIRT2	hsa-miR-5696	Medulloblastoma	Created
11858	SIRT2	hsa-miR-4775	Medulloblastoma	Disrupted
11859	SIRT2	hsa-miR-644b-3p	Medulloblastoma	Created
11860	SIRT2	hsa-miR-579	Medulloblastoma	Created
11861	SIRT2	hsa-miR-335-3p	Medulloblastoma	Created
11862	SIRT2	hsa-miR-5696	Medulloblastoma	Created
11863	SIRT2	hsa-miR-4775	Medulloblastoma	Disrupted
11923	SMAD4	hsa-miR-3182	Medulloblastoma	Created
12205	NF2	hsa-miR-1273d	ProstateCancer(OICR,CA)	Created
12206	NF2	hsa-miR-1273d	ProstateCancer(OICR,CA)	Created
12207	NF2	hsa-miR-1273d	ProstateCancer(OICR,CA)	Created
12208	NF2	hsa-miR-1273d	ProstateCancer(OICR,CA)	Created
12209	NF2	hsa-miR-1273d	ProstateCancer(OICR,CA)	Created
12210	NF2	hsa-miR-1273d	ProstateCancer(OICR,CA)	Created
12211	NF2	hsa-miR-1273d	ProstateCancer(OICR,CA)	Created
12220	EPHB2	hsa-miR-181a-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12221	EPHB2	hsa-miR-181a-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12223	TP73	hsa-miR-4323	LiverCancer(NCC,JP)	Created
12313	FBXL13	hsa-miR-5589-5p	ProstateCancer(OICR,CA)	Created
12314	FBXL13	hsa-miR-5589-5p	ProstateCancer(OICR,CA)	Created
12454	RARRES3	hsa-miR-365b-5p	LiverCancer(NCC,JP)	Created
12564	TFAP2A	hsa-miR-3619-3p	LiverCancer(RIKEN,JP)	Created
12565	TFAP2A	hsa-miR-3619-3p	LiverCancer(RIKEN,JP)	Created
12566	TFAP2A	hsa-miR-3619-3p	LiverCancer(RIKEN,JP)	Created
12580	MUC1	hsa-miR-3650	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12581	MUC1	hsa-miR-3650	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12582	MUC1	hsa-miR-3650	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12688	RASSF5	hsa-miR-502-3p	LiverCancer(NCC,JP)	Disrupted
12719	VPS53	hsa-miR-4682	LiverCancer(NCC,JP)	Created
12770	RBL2	hsa-miR-1224-3p	ColonAdenocarcinoma(TCGA,US)	Created
12831	PPP2R1B	hsa-miR-4650-5p	LiverCancer(NCC,JP)	Created
12832	PPP2R1B	hsa-miR-4650-5p	LiverCancer(NCC,JP)	Created
12833	PPP2R1B	hsa-miR-4650-5p	LiverCancer(NCC,JP)	Created
12842	ITGA7	hsa-miR-4521	LiverCancer(NCC,JP)	Disrupted
12843	RASSF8	hsa-miR-1273g-5p	ProstateCancer(OICR,CA)	Created
12887	TRIM13	hsa-miR-92a-3p	LiverCancer(RIKEN,JP)	Created
12893	HIPK2	hsa-miR-3180-5p	LiverCancer(NCC,JP)	Disrupted
12998	PML	hsa-miR-4792	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
13028	TP53	hsa-miR-4424	LiverCancer(NCC,JP)	Created
13029	TP53	hsa-miR-4424	LiverCancer(NCC,JP)	Created
13043	PML	hsa-miR-4792	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
13254	LRIG3	hsa-miR-4287	LiverCancer(RIKEN,JP)	Created
13255	LRIG3	hsa-miR-4287	LiverCancer(RIKEN,JP)	Created
13302	NF2	hsa-miR-4666b	LiverCancer(NCC,JP)	Created
13320	CUL2	hsa-miR-4694-5p	LiverCancer(NCC,JP)	Created
13321	CUL2	hsa-miR-4694-5p	LiverCancer(NCC,JP)	Created
13322	CUL2	hsa-miR-4694-5p	LiverCancer(NCC,JP)	Created
13323	CUL2	hsa-miR-4694-5p	LiverCancer(NCC,JP)	Created
13355	VHL	hsa-miR-3660	LiverCancer(RIKEN,JP)	Created
13356	VHL	hsa-miR-3660	LiverCancer(RIKEN,JP)	Created
13413	CHEK1	hsa-miR-149-3p	ProstateCancer(OICR,CA)	Created
13481	WNT11	hsa-miR-4253	LiverCancer(NCC,JP)	Created
13488	FBXW7	hsa-miR-3646	BreastCarcinoma(WTSI,UK)	Created
13756	PPP2R4	hsa-miR-3691-5p	LiverCancer(RIKEN,JP)	Created
13803	ASCL1	hsa-miR-106b-3p	LiverCancer(NCC,JP)	Created
13812	CTDSPL	hsa-miR-1228-5p	LiverCancer(NCC,JP)	Created
13889	PPP1CA	hsa-miR-193b-3p	LiverCancer(NCC,JP)	Created
13890	PPP1CA	hsa-miR-193b-3p	LiverCancer(NCC,JP)	Created
13891	PPP1CA	hsa-miR-193b-3p	LiverCancer(NCC,JP)	Created
13959	BLCAP	hsa-miR-21-3p	LiverCancer(NCC,JP)	Created
13960	BLCAP	hsa-miR-21-3p	LiverCancer(NCC,JP)	Created
13961	BLCAP	hsa-miR-21-3p	LiverCancer(NCC,JP)	Created
13962	BLCAP	hsa-miR-21-3p	LiverCancer(NCC,JP)	Created
13963	BLCAP	hsa-miR-21-3p	LiverCancer(NCC,JP)	Created
14152	EPHB2	hsa-miR-587	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
14153	EPHB2	hsa-miR-587	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
14184	MCPH1	hsa-miR-4768-3p	ProstateCancer(OICR,CA)	Created
14185	PPM1L	hsa-miR-514b-3p	LiverCancer(NCC,JP)	Created
14227	ERRFI1	hsa-miR-556-3p	LiverCancer(RIKEN,JP)	Created
14251	SP100	hsa-miR-4490	LiverCancer(NCC,JP)	Created
14252	SP100	hsa-miR-4490	LiverCancer(NCC,JP)	Created
14253	SP100	hsa-miR-4490	LiverCancer(NCC,JP)	Created
14256	MCPH1	hsa-miR-548f	ProstateCancer(OICR,CA)	Disrupted
14352	EIF1	hsa-miR-1262	ProstateCancer(OICR,CA)	Created
14354	RASSF8	hsa-miR-125a-5p	ProstateCancer(OICR,CA)	Created
14388	CHEK1	hsa-miR-4728-5p	ProstateCancer(OICR,CA)	Created
14405	GJB2	hsa-miR-4294	LiverCancer(RIKEN,JP)	Created
14419	XAF1	hsa-miR-4641	ProstateCancer(OICR,CA)	Created
14420	XAF1	hsa-miR-4641	ProstateCancer(OICR,CA)	Created
14443	RASSF8	hsa-miR-345-3p	ProstateCancer(OICR,CA)	Created
14461	MCPH1	hsa-miR-4722-5p	ProstateCancer(OICR,CA)	Created
14522	MAP2K4	hsa-miR-1909-3p	ProstateCancer(OICR,CA)	Created
14553	VHL	hsa-miR-4526	LiverCancer(RIKEN,JP)	Created
14554	VHL	hsa-miR-4526	LiverCancer(RIKEN,JP)	Created
14596	MAFB	hsa-miR-4678	LiverCancer(RIKEN,JP)	Created
14599	PTPRJ	hsa-miR-4636	ProstateCancer(OICR,CA)	Created
14623	RASSF2	hsa-miR-379-5p	LiverCancer(NCC,JP)	Created
14624	RASSF2	hsa-miR-379-5p	LiverCancer(NCC,JP)	Created
14649	IL17RD	hsa-miR-502-3p	LiverCancer(RIKEN,JP)	Created
14657	HIPK2	hsa-miR-3679-3p	ColonAdenocarcinoma(TCGA,US)	Created
14668	DNAJC11	hsa-miR-670	LiverCancer(NCC,JP)	Created
14794	MUC1	hsa-miR-4455	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
14795	MUC1	hsa-miR-4455	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
14796	MUC1	hsa-miR-4455	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
14807	TRIM35	hsa-miR-548aa	ProstateCancer(OICR,CA)	Created
14808	TRIM35	hsa-miR-548t-3p	ProstateCancer(OICR,CA)	Created
14829	TRIM35	hsa-miR-548ap-3p	ProstateCancer(OICR,CA)	Created
14841	RBL2	hsa-miR-532-3p	ColonAdenocarcinoma(TCGA,US)	Created
14850	RARRES3	hsa-miR-365a-5p	LiverCancer(NCC,JP)	Created
14861	LRIG3	hsa-miR-130b-5p	LiverCancer(RIKEN,JP)	Disrupted
14862	LRIG3	hsa-miR-130b-5p	LiverCancer(RIKEN,JP)	Disrupted
14872	RBL2	hsa-miR-1260a	ColonAdenocarcinoma(TCGA,US)	Created
14877	TNFRSF10B	hsa-miR-3190-5p	ProstateCancer(OICR,CA)	Created
14878	TNFRSF10B	hsa-miR-3190-5p	ProstateCancer(OICR,CA)	Created
15256	MAF	hsa-miR-3613-3p	LiverCancer(NCC,JP)	Created
15316	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15317	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15318	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15319	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15320	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15321	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15322	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15323	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15324	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15325	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15326	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15327	TCF4	hsa-miR-3675-5p	LiverCancer(NCC,JP)	Created
15347	PCDH10	hsa-miR-3975	LiverCancer(NCC,JP)	Created
15376	EEF1A1	hsa-miR-5581-3p	LiverCancer(RIKEN,JP)	Created
15390	MCPH1	hsa-miR-940	ProstateCancer(OICR,CA)	Created
15393	WNT11	hsa-miR-3945	LiverCancer(NCC,JP)	Created
15423	PCDH10	hsa-miR-20b-3p	LiverCancer(NCC,JP)	Created
15462	KDM3B	hsa-miR-337-3p	BreastCarcinoma(WTSI,UK)	Created
15553	EIF1	hsa-miR-4701-3p	ProstateCancer(OICR,CA)	Created
15572	AKAP12	hsa-miR-1273g-3p	ProstateCancer(OICR,CA)	Created
15573	AKAP12	hsa-miR-1273g-3p	ProstateCancer(OICR,CA)	Created
15726	POU2F3	hsa-miR-3190-5p	ProstateCancer(OICR,CA)	Created
15727	POU2F3	hsa-miR-3190-5p	ProstateCancer(OICR,CA)	Created
15753	PHLPP1	hsa-miR-4636	LiverCancer(RIKEN,JP)	Created
15861	ANP32A	hsa-miR-4283	LiverCancer(RIKEN,JP)	Created
16019	EGR1	hsa-miR-151a-3p	LiverCancer(RIKEN,JP)	Created
16033	ERBB4	hsa-miR-1277-5p	LiverCancer(RIKEN,JP)	Created
16034	ERBB4	hsa-miR-1277-5p	LiverCancer(RIKEN,JP)	Created
16036	CDKN2A	hsa-miR-1973	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
16057	ARF1	hsa-miR-4643	LiverCancer(NCC,JP)	Created
16058	ARF1	hsa-miR-4643	LiverCancer(NCC,JP)	Created
16059	ARF1	hsa-miR-4643	LiverCancer(NCC,JP)	Created
16060	ARF1	hsa-miR-4643	LiverCancer(NCC,JP)	Created
16083	KCNRG	hsa-miR-133a	LiverCancer(RIKEN,JP)	Created
16084	KCNRG	hsa-miR-133b	LiverCancer(RIKEN,JP)	Created
16167	SPTBN1	hsa-miR-412	ProstateCancer(OICR,CA)	Created
16264	CDKN2A	hsa-miR-1973	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
16487	RASSF8	hsa-miR-875-3p	LiverCancer(RIKEN,JP)	Created
16488	RASSF8	hsa-miR-875-3p	LiverCancer(RIKEN,JP)	Created
16489	RASSF8	hsa-miR-875-3p	LiverCancer(RIKEN,JP)	Created
16493	RASSF5	hsa-miR-487a	LiverCancer(NCC,JP)	Created
16534	RASSF5	hsa-miR-487a	LiverCancer(NCC,JP)	Created
16535	RASSF5	hsa-miR-487a	LiverCancer(NCC,JP)	Created
16625	RASSF8	hsa-miR-4502	ProstateCancer(OICR,CA)	Created
16721	FBXL13	hsa-miR-204-3p	ProstateCancer(OICR,CA)	Created
16722	FBXL13	hsa-miR-204-3p	ProstateCancer(OICR,CA)	Created
16748	CDKN2A	hsa-miR-125a-3p	BladderUrothelialCarcinoma(TCGA,US)	Created
16754	EXTL3	hsa-miR-329	LiverCancer(RIKEN,JP)	Created
16794	ID4	hsa-miR-3591-3p	LiverCancer(RIKEN,JP)	Created
16805	ATM	hsa-miR-1224-3p	ProstateCancer(OICR,CA)	Created
16887	HPGD	hsa-miR-3616-5p	LiverCancer(RIKEN,JP)	Created
16888	HPGD	hsa-miR-3616-5p	LiverCancer(RIKEN,JP)	Created
16889	HPGD	hsa-miR-3616-5p	LiverCancer(RIKEN,JP)	Created
16890	HPGD	hsa-miR-3616-5p	LiverCancer(RIKEN,JP)	Created
16904	HPGD	hsa-miR-3616-5p	LiverCancer(RIKEN,JP)	Created
16919	HPGD	hsa-miR-3616-5p	LiverCancer(RIKEN,JP)	Created
16928	EXTL3	hsa-miR-362-3p	LiverCancer(RIKEN,JP)	Created
16951	ZMYND10	hsa-miR-4679	LiverCancer(RIKEN,JP)	Created
17036	RASSF8	hsa-miR-125b-5p	ProstateCancer(OICR,CA)	Created
17111	ING5	hsa-miR-367-3p	ProstateCancer(OICR,CA)	Created
17121	SEC14L2	hsa-miR-938	LiverCancer(NCC,JP)	Created
17122	SEC14L2	hsa-miR-938	LiverCancer(NCC,JP)	Created
17201	IL17RD	hsa-miR-5702	LiverCancer(RIKEN,JP)	Created
17202	LRIG3	hsa-miR-211-5p	LiverCancer(RIKEN,JP)	Created
17203	LRIG3	hsa-miR-211-5p	LiverCancer(RIKEN,JP)	Created
17212	ANP32A	hsa-miR-4505	LiverCancer(RIKEN,JP)	Created
17260	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17261	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17262	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17263	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17264	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17265	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17266	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17267	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17268	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17269	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17270	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17271	TCF4	hsa-miR-185-3p	LiverCancer(NCC,JP)	Created
17316	ERBB4	hsa-miR-3145-3p	LiverCancer(RIKEN,JP)	Disrupted
17478	SPRY2	hsa-miR-548at-3p	LiverCancer(NCC,JP)	Created
17496	SP100	hsa-miR-4774-5p	LiverCancer(NCC,JP)	Created
17497	SP100	hsa-miR-4774-5p	LiverCancer(NCC,JP)	Created
17498	SP100	hsa-miR-4774-5p	LiverCancer(NCC,JP)	Created
17596	TP53	hsa-miR-652-5p	BladderUrothelialCarcinoma(TCGA,US)	Created
17597	TP53	hsa-miR-652-5p	BladderUrothelialCarcinoma(TCGA,US)	Created
17598	TP53	hsa-miR-652-5p	BladderUrothelialCarcinoma(TCGA,US)	Created
