	Genesymbol	miRNA	Cancertype	Targetsiteclass
106802	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106803	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106804	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106805	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106821	NF1	hsa-miR-3689d	Leukemia/T-ALL	Created
106822	NF1	hsa-miR-3689d	Leukemia/T-ALL	Created
106849	STK11	hsa-miR-5691	Leukemia/T-ALL	Created
106850	STK11	hsa-miR-330-5p	Leukemia/T-ALL	Created
106853	VHL	hsa-miR-4713-3p	Leukemia/T-ALL	Created
106854	VHL	hsa-miR-4713-3p	Leukemia/T-ALL	Created
106855	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106856	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106857	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106858	TP53	hsa-miR-4667-5p	Leukemia/T-ALL	Created
106859	VHL	hsa-miR-1911-3p	Leukemia/T-ALL	Created
106880	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106881	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106882	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106883	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106884	NF1	hsa-miR-4459	Leukemia/T-ALL	Created
106885	NF1	hsa-miR-4459	Leukemia/T-ALL	Created
106889	VHL	hsa-miR-1256	Leukemia/T-ALL	Created
106890	VHL	hsa-miR-1256	Leukemia/T-ALL	Created
106931	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106932	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106933	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106934	TP53	hsa-miR-3150a-3p	Leukemia/T-ALL	Created
106940	SMARCB1	hsa-miR-4437	Leukemia/T-ALL	Disrupted
106941	SMARCB1	hsa-miR-4437	Leukemia/T-ALL	Disrupted
106942	VHL	hsa-miR-501-5p	Leukemia/T-ALL	Created
106943	VHL	hsa-miR-501-5p	Leukemia/T-ALL	Created
106944	VHL	hsa-miR-3646	Leukemia/T-ALL	Disrupted
106969	EGFR	hsa-miR-130a-5p	Leukemia/T-ALL	Created
107070	PTCH1	hsa-miR-5091	Leukemia/T-ALL	Disrupted
107071	PTCH1	hsa-miR-5583-3p	Leukemia/T-ALL	Created
107072	PTCH1	hsa-miR-620	Leukemia/T-ALL	Created
107073	PTCH1	hsa-miR-5091	Leukemia/T-ALL	Disrupted
107074	PTCH1	hsa-miR-5583-3p	Leukemia/T-ALL	Created
107075	PTCH1	hsa-miR-620	Leukemia/T-ALL	Created
107076	PTCH1	hsa-miR-5091	Leukemia/T-ALL	Disrupted
107077	PTCH1	hsa-miR-5583-3p	Leukemia/T-ALL	Created
107078	PTCH1	hsa-miR-620	Leukemia/T-ALL	Created
107079	PTCH1	hsa-miR-5091	Leukemia/T-ALL	Disrupted
107080	PTCH1	hsa-miR-5583-3p	Leukemia/T-ALL	Created
107081	PTCH1	hsa-miR-620	Leukemia/T-ALL	Created
107082	PTCH1	hsa-miR-5091	Leukemia/T-ALL	Disrupted
107083	PTCH1	hsa-miR-5583-3p	Leukemia/T-ALL	Created
107084	PTCH1	hsa-miR-620	Leukemia/T-ALL	Created
107085	PTCH1	hsa-miR-5091	Leukemia/T-ALL	Disrupted
107086	PTCH1	hsa-miR-5583-3p	Leukemia/T-ALL	Created
107087	PTCH1	hsa-miR-620	Leukemia/T-ALL	Created
107088	PTCH1	hsa-miR-5091	Leukemia/T-ALL	Disrupted
107089	PTCH1	hsa-miR-5583-3p	Leukemia/T-ALL	Created
107090	PTCH1	hsa-miR-620	Leukemia/T-ALL	Created
107095	NF1	hsa-miR-519b-3p	Leukemia/T-ALL	Disrupted
107096	NF1	hsa-miR-519b-3p	Leukemia/T-ALL	Disrupted
107123	PTCH1	hsa-miR-4531	Leukemia/T-ALL	Created
107124	PTCH1	hsa-miR-4531	Leukemia/T-ALL	Created
107125	PTCH1	hsa-miR-4531	Leukemia/T-ALL	Created
107126	PTCH1	hsa-miR-4531	Leukemia/T-ALL	Created
107127	PTCH1	hsa-miR-4531	Leukemia/T-ALL	Created
107128	PTCH1	hsa-miR-4531	Leukemia/T-ALL	Created
107129	PTCH1	hsa-miR-4531	Leukemia/T-ALL	Created
107130	NF1	hsa-miR-519c-3p	Leukemia/T-ALL	Disrupted
107131	NF1	hsa-miR-519c-3p	Leukemia/T-ALL	Disrupted
107151	EGFR	hsa-miR-132-5p	Leukemia/T-ALL	Disrupted
107161	VHL	hsa-miR-625-3p	Leukemia/T-ALL	Disrupted
107162	VHL	hsa-miR-625-3p	Leukemia/T-ALL	Disrupted
107172	NF1	hsa-miR-4423-3p	Leukemia/T-ALL	Disrupted
107173	NF1	hsa-miR-4423-3p	Leukemia/T-ALL	Disrupted
107176	NF1	hsa-miR-519a-3p	Leukemia/T-ALL	Disrupted
107177	NF1	hsa-miR-519a-3p	Leukemia/T-ALL	Disrupted
107180	STK11	hsa-miR-326	Leukemia/T-ALL	Created
107181	SMARCB1	hsa-miR-185-3p	Leukemia/T-ALL	Disrupted
107182	SMARCB1	hsa-miR-185-3p	Leukemia/T-ALL	Disrupted
107205	NF1	hsa-miR-4708-3p	Leukemia/T-ALL	Disrupted
107206	NF1	hsa-miR-4708-3p	Leukemia/T-ALL	Disrupted
107209	NF1	hsa-miR-31-5p	Leukemia/T-ALL	Disrupted
107210	NF1	hsa-miR-31-5p	Leukemia/T-ALL	Disrupted
107217	SMARCB1	hsa-miR-4283	Leukemia/T-ALL	Disrupted
107218	SMARCB1	hsa-miR-4283	Leukemia/T-ALL	Disrupted
107220	NF2	hsa-miR-1471	Leukemia/T-ALL	Disrupted
107221	NF2	hsa-miR-1471	Leukemia/T-ALL	Disrupted
107222	NF2	hsa-miR-1471	Leukemia/T-ALL	Disrupted
107223	NF2	hsa-miR-1471	Leukemia/T-ALL	Disrupted
107224	NF2	hsa-miR-1471	Leukemia/T-ALL	Disrupted
107238	VHL	hsa-miR-4269	Leukemia/T-ALL	Disrupted
107239	VHL	hsa-miR-4269	Leukemia/T-ALL	Disrupted
107240	NF2	hsa-miR-1471	Leukemia/T-ALL	Disrupted
107241	NF2	hsa-miR-1471	Leukemia/T-ALL	Disrupted
107264	EGFR	hsa-miR-205-3p	Leukemia/T-ALL	Created
107266	STK11	hsa-miR-3677-5p	Leukemia/T-ALL	Disrupted
107267	STK11	hsa-miR-5693	Leukemia/T-ALL	Disrupted
107272	STK11	hsa-miR-4474-5p	Leukemia/T-ALL	Disrupted
107283	TP53	hsa-miR-1305	Leukemia/T-ALL	Disrupted
107284	TP53	hsa-miR-1305	Leukemia/T-ALL	Disrupted
107307	NF2	hsa-miR-4746-5p	Leukemia/T-ALL	Disrupted
107308	NF2	hsa-miR-4746-5p	Leukemia/T-ALL	Disrupted
107309	NF2	hsa-miR-4746-5p	Leukemia/T-ALL	Disrupted
107310	NF2	hsa-miR-4746-5p	Leukemia/T-ALL	Disrupted
107311	NF2	hsa-miR-4746-5p	Leukemia/T-ALL	Disrupted
107312	NF2	hsa-miR-4746-5p	Leukemia/T-ALL	Disrupted
107313	NF2	hsa-miR-4746-5p	Leukemia/T-ALL	Disrupted
107315	STK11	hsa-miR-4312	Leukemia/T-ALL	Disrupted
107316	VHL	hsa-miR-1911-3p	Leukemia/T-ALL	Created
107643	NF2	hsa-miR-635	LiverCancer(NCC,JP)	Disrupted
107644	NF2	hsa-miR-635	LiverCancer(NCC,JP)	Disrupted
107688	C10orf90	hsa-miR-3713	LiverCancer(RIKEN,JP)	Disrupted
107882	NKX3-1	hsa-miR-5007-3p	Lung	Disrupted
107883	NKX3-1	hsa-miR-5007-3p	Lung	Disrupted
108150	PYHIN1	hsa-miR-126-5p	LiverCancer(NCC,JP)	Disrupted
108151	PYHIN1	hsa-miR-4795-3p	LiverCancer(NCC,JP)	Disrupted
108152	PYHIN1	hsa-miR-656	LiverCancer(NCC,JP)	Disrupted
108153	PYHIN1	hsa-miR-126-5p	LiverCancer(NCC,JP)	Disrupted
108154	PYHIN1	hsa-miR-4795-3p	LiverCancer(NCC,JP)	Disrupted
108155	PYHIN1	hsa-miR-656	LiverCancer(NCC,JP)	Disrupted
108290	TET2	hsa-miR-1273g-3p	LiverCancer(RIKEN,JP)	Disrupted
108291	TET2	hsa-miR-2355-5p	LiverCancer(RIKEN,JP)	Disrupted
108292	TET2	hsa-miR-361-3p	LiverCancer(RIKEN,JP)	Created
108293	TET2	hsa-miR-3679-3p	LiverCancer(RIKEN,JP)	Created
108294	TET2	hsa-miR-4286	LiverCancer(RIKEN,JP)	Disrupted
108483	SLC5A8	hsa-miR-3529-3p	LiverCancer(NCC,JP)	Disrupted
109012	VHL	hsa-miR-3065-5p	Lung	Disrupted
109013	VHL	hsa-miR-3529-3p	Lung	Disrupted
109014	VHL	hsa-miR-3613-3p	Lung	Disrupted
109015	VHL	hsa-miR-3065-5p	Lung	Disrupted
109016	VHL	hsa-miR-3529-3p	Lung	Disrupted
109017	VHL	hsa-miR-3613-3p	Lung	Disrupted
109101	TET2	hsa-let-7a-3p	Lung	Disrupted
109102	TET2	hsa-let-7b-3p	Lung	Disrupted
109103	TET2	hsa-let-7f-1-3p	Lung	Disrupted
109104	TET2	hsa-miR-3613-3p	Lung	Disrupted
109105	TET2	hsa-miR-4666a-3p	Lung	Disrupted
109237	NF2	hsa-miR-635	LiverCancer(NCC,JP)	Disrupted
109238	NF2	hsa-miR-635	LiverCancer(NCC,JP)	Disrupted
109239	NF2	hsa-miR-635	LiverCancer(NCC,JP)	Disrupted
109240	NF2	hsa-miR-635	LiverCancer(NCC,JP)	Disrupted
109241	NF2	hsa-miR-635	LiverCancer(NCC,JP)	Disrupted
109289	PYHIN1	hsa-miR-126-5p	LiverCancer(NCC,JP)	Disrupted
109290	PYHIN1	hsa-miR-4795-3p	LiverCancer(NCC,JP)	Disrupted
109291	PYHIN1	hsa-miR-656	LiverCancer(NCC,JP)	Disrupted
109292	PYHIN1	hsa-miR-126-5p	LiverCancer(NCC,JP)	Disrupted
109293	PYHIN1	hsa-miR-4795-3p	LiverCancer(NCC,JP)	Disrupted
109294	PYHIN1	hsa-miR-656	LiverCancer(NCC,JP)	Disrupted
110441	KLK10	hsa-miR-205-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
110442	KLK10	hsa-miR-506-5p	ColonAdenocarcinoma(TCGA,US)	Created
110443	KLK10	hsa-miR-205-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
110444	KLK10	hsa-miR-506-5p	ColonAdenocarcinoma(TCGA,US)	Created
110445	KLK10	hsa-miR-205-3p	ColonAdenocarcinoma(TCGA,US)	Disrupted
110446	KLK10	hsa-miR-506-5p	ColonAdenocarcinoma(TCGA,US)	Created
110771	EFNA1	hsa-let-7a-3p	LiverCancer(RIKEN,JP)	Created
110772	EFNA1	hsa-let-7b-3p	LiverCancer(RIKEN,JP)	Created
110773	EFNA1	hsa-let-7f-1-3p	LiverCancer(RIKEN,JP)	Created
110774	EFNA1	hsa-let-7f-2-3p	LiverCancer(RIKEN,JP)	Disrupted
110775	EFNA1	hsa-miR-1185-1-3p	LiverCancer(RIKEN,JP)	Disrupted
110776	EFNA1	hsa-miR-1185-2-3p	LiverCancer(RIKEN,JP)	Disrupted
110777	EFNA1	hsa-miR-300	LiverCancer(RIKEN,JP)	Created
110778	EFNA1	hsa-miR-381	LiverCancer(RIKEN,JP)	Created
110779	EFNA1	hsa-miR-4666a-3p	LiverCancer(RIKEN,JP)	Created
110780	EFNA1	hsa-miR-4789-5p	LiverCancer(RIKEN,JP)	Created
110781	EFNA1	hsa-let-7a-3p	LiverCancer(RIKEN,JP)	Created
110782	EFNA1	hsa-let-7b-3p	LiverCancer(RIKEN,JP)	Created
110783	EFNA1	hsa-let-7f-1-3p	LiverCancer(RIKEN,JP)	Created
110784	EFNA1	hsa-let-7f-2-3p	LiverCancer(RIKEN,JP)	Disrupted
110785	EFNA1	hsa-miR-1185-1-3p	LiverCancer(RIKEN,JP)	Disrupted
110786	EFNA1	hsa-miR-1185-2-3p	LiverCancer(RIKEN,JP)	Disrupted
110787	EFNA1	hsa-miR-300	LiverCancer(RIKEN,JP)	Created
110788	EFNA1	hsa-miR-381	LiverCancer(RIKEN,JP)	Created
110789	EFNA1	hsa-miR-4666a-3p	LiverCancer(RIKEN,JP)	Created
110790	EFNA1	hsa-miR-4789-5p	LiverCancer(RIKEN,JP)	Created
111248	RASSF2	hsa-miR-3148	LiverCancer(NCC,JP)	Disrupted
111249	RASSF2	hsa-miR-3978	LiverCancer(NCC,JP)	Disrupted
111250	RASSF2	hsa-miR-3148	LiverCancer(NCC,JP)	Disrupted
111251	RASSF2	hsa-miR-3978	LiverCancer(NCC,JP)	Disrupted
111468	PML	hsa-miR-3131	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
111469	PML	hsa-miR-3169	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
111470	PML	hsa-miR-4318	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
111471	PML	hsa-miR-611	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
112278	CHD5	hsa-miR-186-5p	LiverCancer(NCC,JP)	Disrupted
112279	CHD5	hsa-miR-3133	LiverCancer(NCC,JP)	Disrupted
112304	PML	hsa-miR-3131	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
112305	PML	hsa-miR-3169	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
112306	PML	hsa-miR-4318	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
112307	PML	hsa-miR-611	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Disrupted
