	Genesymbol	miRNA	Cancertype	Targetsiteclass
10125	ZNF331	hsa-miR-5587-3p	Breast Cancer	Disrupted
10126	ZNF331	hsa-miR-4707-5p	Breast Cancer	Disrupted
10127	ZNF331	hsa-miR-5587-3p	Breast Cancer	Disrupted
10128	ZNF331	hsa-miR-4707-5p	Breast Cancer	Disrupted
10129	ZNF331	hsa-miR-5587-3p	Breast Cancer	Disrupted
10130	ZNF331	hsa-miR-4707-5p	Breast Cancer	Disrupted
10131	ZNF331	hsa-miR-5587-3p	Breast Cancer	Disrupted
10311	ABL2	hsa-miR-31-5p	Medulloblastoma	Created
10312	ABL2	hsa-miR-3128	Medulloblastoma	Created
10313	ABL2	hsa-miR-31-5p	Medulloblastoma	Created
10314	ABL2	hsa-miR-3128	Medulloblastoma	Created
10315	ABL2	hsa-miR-31-5p	Medulloblastoma	Created
10316	ABL2	hsa-miR-3128	Medulloblastoma	Created
10317	ABL2	hsa-miR-31-5p	Medulloblastoma	Created
10318	ABL2	hsa-miR-3128	Medulloblastoma	Created
10319	ABL2	hsa-miR-31-5p	Medulloblastoma	Created
10320	ABL2	hsa-miR-3128	Medulloblastoma	Created
10321	ABL2	hsa-miR-31-5p	Medulloblastoma	Created
10322	ABL2	hsa-miR-3128	Medulloblastoma	Created
10323	ABL2	hsa-miR-31-5p	Medulloblastoma	Created
10324	ABL2	hsa-miR-3128	Medulloblastoma	Created
10362	AKT2	hsa-miR-4436b-3p	Hepatocellular carcinoma	Disrupted
10363	AKT2	hsa-miR-4509	Hepatocellular carcinoma	Disrupted
10364	AKT2	hsa-miR-4436b-3p	Hepatocellular carcinoma	Disrupted
10365	AKT2	hsa-miR-4509	Hepatocellular carcinoma	Disrupted
10366	AKT2	hsa-miR-4436b-3p	Hepatocellular carcinoma	Disrupted
10367	AKT2	hsa-miR-4509	Hepatocellular carcinoma	Disrupted
10906	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10907	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10908	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10909	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10910	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10911	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10912	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10913	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10914	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10915	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10916	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10917	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10918	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10919	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10920	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10921	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10922	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10923	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10924	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10925	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10926	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10927	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10928	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10929	FGFR1	hsa-miR-4470	Medulloblastoma	Created
10930	FGFR1	hsa-miR-330-3p	Medulloblastoma	Disrupted
10931	FGFR1	hsa-miR-4708-3p	Medulloblastoma	Created
10932	FGFR1	hsa-miR-4470	Medulloblastoma	Created
11079	HOOK3	hsa-miR-4668-5p	Medulloblastoma	Created
11080	HOOK3	hsa-miR-3153	Medulloblastoma	Created
11081	HOOK3	hsa-miR-4668-3p	Medulloblastoma	Created
11092	JAK1	hsa-miR-5092	Medulloblastoma	Created
11093	JAK1	hsa-miR-3692-3p	Medulloblastoma	Disrupted
11094	JAK1	hsa-miR-3124-3p	Medulloblastoma	Disrupted
11095	JAK3	hsa-miR-4695-5p	Medulloblastoma	Created
11096	JAK3	hsa-miR-510	Medulloblastoma	Created
11097	JAK3	hsa-miR-4459	Medulloblastoma	Created
11098	JAK3	hsa-miR-4768-3p	Medulloblastoma	Created
11099	JAK3	hsa-miR-4433-3p	Medulloblastoma	Created
11100	JAK3	hsa-miR-3664-3p	Medulloblastoma	Created
11101	JAK3	hsa-miR-512-5p	Medulloblastoma	Created
11278	MDM4	hsa-miR-4781-3p	Medulloblastoma	Created
11279	MDM4	hsa-miR-5587-5p	Medulloblastoma	Created
11280	MDM4	hsa-miR-4781-3p	Medulloblastoma	Created
11281	MDM4	hsa-miR-5587-5p	Medulloblastoma	Created
11282	MDM4	hsa-miR-4781-3p	Medulloblastoma	Created
11283	MDM4	hsa-miR-5587-5p	Medulloblastoma	Created
11286	MLF1	hsa-miR-944	Medulloblastoma	Disrupted
11287	MLF1	hsa-miR-944	Medulloblastoma	Disrupted
11288	MLF1	hsa-miR-944	Medulloblastoma	Disrupted
11289	MLF1	hsa-miR-944	Medulloblastoma	Disrupted
11290	MLF1	hsa-miR-944	Medulloblastoma	Disrupted
11291	MLF1	hsa-miR-944	Medulloblastoma	Disrupted
11378	NIN	hsa-miR-4310	Medulloblastoma	Created
11379	NIN	hsa-miR-3942-5p	Medulloblastoma	Disrupted
11380	NIN	hsa-miR-4703-5p	Medulloblastoma	Disrupted
11458	PAX3	hsa-miR-4317	Medulloblastoma	Disrupted
11459	PAX3	hsa-miR-1225-5p	Medulloblastoma	Created
11460	PAX3	hsa-miR-5681b	Medulloblastoma	Created
11461	PAX3	hsa-miR-3945	Medulloblastoma	Disrupted
11462	PAX3	hsa-miR-4253	Medulloblastoma	Disrupted
11463	PAX3	hsa-miR-1256	Medulloblastoma	Disrupted
11464	PAX3	hsa-miR-4317	Medulloblastoma	Disrupted
11465	PAX3	hsa-miR-1225-5p	Medulloblastoma	Created
11466	PAX3	hsa-miR-5681b	Medulloblastoma	Created
11467	PAX3	hsa-miR-3945	Medulloblastoma	Disrupted
11468	PAX3	hsa-miR-4253	Medulloblastoma	Disrupted
11469	PAX3	hsa-miR-1256	Medulloblastoma	Disrupted
11470	PAX3	hsa-miR-4317	Medulloblastoma	Disrupted
11471	PAX3	hsa-miR-1225-5p	Medulloblastoma	Created
11472	PAX3	hsa-miR-5681b	Medulloblastoma	Created
11473	PAX3	hsa-miR-3945	Medulloblastoma	Disrupted
11474	PAX3	hsa-miR-4253	Medulloblastoma	Disrupted
11475	PAX3	hsa-miR-1256	Medulloblastoma	Disrupted
11476	PAX3	hsa-miR-4317	Medulloblastoma	Disrupted
11477	PAX3	hsa-miR-1225-5p	Medulloblastoma	Created
11478	PAX3	hsa-miR-5681b	Medulloblastoma	Created
11479	PAX3	hsa-miR-3945	Medulloblastoma	Disrupted
11480	PAX3	hsa-miR-4253	Medulloblastoma	Disrupted
11481	PAX3	hsa-miR-1256	Medulloblastoma	Disrupted
11482	PAX3	hsa-miR-4317	Medulloblastoma	Disrupted
11483	PAX3	hsa-miR-1225-5p	Medulloblastoma	Created
11484	PAX3	hsa-miR-5681b	Medulloblastoma	Created
11485	PAX3	hsa-miR-3945	Medulloblastoma	Disrupted
11486	PAX3	hsa-miR-4253	Medulloblastoma	Disrupted
11487	PAX3	hsa-miR-1256	Medulloblastoma	Disrupted
11545	PAX7	hsa-miR-224-5p	T-cell ALL	Created
11659	PRDM16	hsa-miR-574-3p	Medulloblastoma	Disrupted
11660	PRDM16	hsa-miR-99a-3p	Medulloblastoma	Created
11661	PRDM16	hsa-miR-99b-3p	Medulloblastoma	Created
11662	PRDM16	hsa-miR-4503	Medulloblastoma	Created
11663	PRDM16	hsa-miR-574-3p	Medulloblastoma	Disrupted
11664	PRDM16	hsa-miR-99a-3p	Medulloblastoma	Created
11665	PRDM16	hsa-miR-99b-3p	Medulloblastoma	Created
11666	PRDM16	hsa-miR-4503	Medulloblastoma	Created
11667	PRDM16	hsa-miR-425-5p	Medulloblastoma	Created
11668	PRDM16	hsa-miR-4643	Medulloblastoma	Created
11669	PRDM16	hsa-miR-642a-3p	Medulloblastoma	Created
11670	PRDM16	hsa-miR-642b-3p	Medulloblastoma	Created
11671	PRDM16	hsa-miR-425-5p	Medulloblastoma	Created
11672	PRDM16	hsa-miR-4643	Medulloblastoma	Created
11673	PRDM16	hsa-miR-642a-3p	Medulloblastoma	Created
11674	PRDM16	hsa-miR-642b-3p	Medulloblastoma	Created
11740	PWWP2A	hsa-miR-4501	Medulloblastoma	Disrupted
11741	PWWP2A	hsa-miR-134	Medulloblastoma	Disrupted
11742	PWWP2A	hsa-miR-3118	Medulloblastoma	Disrupted
11743	PWWP2A	hsa-miR-3164	Medulloblastoma	Disrupted
12044	TPR	hsa-miR-515-3p	Hepatocellular carcinoma	Created
12045	TPR	hsa-miR-519e-3p	Hepatocellular carcinoma	Created
12046	TPR	hsa-miR-33b-3p	Hepatocellular carcinoma	Created
12047	TPR	hsa-miR-4317	Hepatocellular carcinoma	Disrupted
12202	HMGA1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Disrupted
12225	HMGA1	hsa-miR-4751	LiverCancer(NCC,JP)	Created
12226	HMGA1	hsa-miR-4751	LiverCancer(NCC,JP)	Created
12227	HMGA1	hsa-miR-4751	LiverCancer(NCC,JP)	Created
12228	HMGA1	hsa-miR-4751	LiverCancer(NCC,JP)	Created
12229	HMGA1	hsa-miR-4751	LiverCancer(NCC,JP)	Created
12230	HMGA1	hsa-miR-4751	LiverCancer(NCC,JP)	Created
12250	HNF1A	hsa-miR-4647	LiverCancer(NCC,JP)	Created
12252	NRG1	hsa-miR-4792	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12253	NRG1	hsa-miR-4792	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12254	NRG1	hsa-miR-4792	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12415	ERBB3	hsa-miR-139-3p	LiverCancer(RIKEN,JP)	Created
12469	REL	hsa-miR-5589-5p	ProstateCancer(OICR,CA)	Created
12470	ABL2	hsa-miR-5006-5p	LiverCancer(RIKEN,JP)	Disrupted
12571	HLA-A	hsa-miR-1271-3p	LiverCancer(NCC,JP)	Created
12572	HLA-A	hsa-miR-1271-3p	LiverCancer(NCC,JP)	Created
12589	NKX2-1	hsa-miR-432-5p	LiverCancer(NCC,JP)	Created
12590	NKX2-1	hsa-miR-432-5p	LiverCancer(NCC,JP)	Created
12752	LHFP	hsa-miR-4457	LiverCancer(RIKEN,JP)	Created
12862	PAX3	hsa-miR-1224-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
12904	FANCD2	hsa-miR-1914-3p	LiverCancer(NCC,JP)	Created
12972	NIN	hsa-miR-147b	LiverCancer(NCC,JP)	Created
12979	STIL	hsa-miR-30c-1-3p	ProstateCancer(OICR,CA)	Created
12980	STIL	hsa-miR-30c-1-3p	ProstateCancer(OICR,CA)	Created
13003	GRIN2A	hsa-miR-4697-5p	LiverCancer(NCC,JP)	Created
13015	MECOM	hsa-miR-4708-3p	LiverCancer(RIKEN,JP)	Created
13016	MECOM	hsa-miR-4708-3p	LiverCancer(RIKEN,JP)	Created
13017	MECOM	hsa-miR-4708-3p	LiverCancer(RIKEN,JP)	Created
13018	MECOM	hsa-miR-4708-3p	LiverCancer(RIKEN,JP)	Created
13019	MECOM	hsa-miR-4708-3p	LiverCancer(RIKEN,JP)	Created
13020	MECOM	hsa-miR-4708-3p	LiverCancer(RIKEN,JP)	Created
13021	MECOM	hsa-miR-4708-3p	LiverCancer(RIKEN,JP)	Created
13083	TOP1	hsa-miR-183-5p	LiverCancer(RIKEN,JP)	Created
13105	KAT6A	hsa-miR-4687-3p	BreastCarcinoma(WTSI,UK)	Created
13106	KAT6A	hsa-miR-4687-3p	BreastCarcinoma(WTSI,UK)	Created
13107	KAT6A	hsa-miR-4687-3p	BreastCarcinoma(WTSI,UK)	Created
13295	FOXL2	hsa-miR-5584-5p	LiverCancer(NCC,JP)	Created
13385	MLF1	hsa-miR-557	LiverCancer(NCC,JP)	Created
13386	MLF1	hsa-miR-557	LiverCancer(NCC,JP)	Created
13387	MLF1	hsa-miR-557	LiverCancer(NCC,JP)	Created
13388	MLF1	hsa-miR-557	LiverCancer(NCC,JP)	Created
13389	MLF1	hsa-miR-557	LiverCancer(NCC,JP)	Created
13390	MLF1	hsa-miR-557	LiverCancer(NCC,JP)	Created
13447	NTRK3	hsa-miR-3689d	LiverCancer(RIKEN,JP)	Created
13531	GRIN2A	hsa-miR-486-3p	LiverCancer(NCC,JP)	Created
13618	5-Sep	hsa-miR-4723-5p	ColonAdenocarcinoma(TCGA,US)	Created
13619	5-Sep	hsa-miR-4723-5p	ColonAdenocarcinoma(TCGA,US)	Created
13641	GNAS	hsa-miR-4714-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
13642	GNAS	hsa-miR-4714-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
13751	RUNX1T1	hsa-miR-5689	LiverCancer(RIKEN,JP)	Created
13852	NBN	hsa-miR-5008-3p	LiverCancer(NCC,JP)	Created
13855	EPS15	hsa-miR-4642	LiverCancer(RIKEN,JP)	Created
13856	EPS15	hsa-miR-4642	LiverCancer(RIKEN,JP)	Created
13867	GAS7	hsa-miR-202-3p	LiverCancer(NCC,JP)	Created
13868	GAS7	hsa-miR-202-3p	LiverCancer(NCC,JP)	Created
13869	GAS7	hsa-miR-202-3p	LiverCancer(NCC,JP)	Created
13870	GAS7	hsa-miR-202-3p	LiverCancer(NCC,JP)	Created
13956	EIF4A2	hsa-miR-222-5p	LiverCancer(RIKEN,JP)	Created
13977	MYD88	hsa-miR-5689	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
13978	MYD88	hsa-miR-5689	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
14012	CANT1	hsa-miR-188-3p	LiverCancer(NCC,JP)	Created
14013	CANT1	hsa-miR-188-3p	LiverCancer(NCC,JP)	Created
14014	CANT1	hsa-miR-188-3p	LiverCancer(NCC,JP)	Created
14067	PRRX1	hsa-miR-4513	LiverCancer(RIKEN,JP)	Created
14068	PRRX1	hsa-miR-4513	LiverCancer(RIKEN,JP)	Created
14151	THRAP3	hsa-miR-361-3p	LiverCancer(NCC,JP)	Created
14193	CRTC1	hsa-miR-874	LiverCancer(RIKEN,JP)	Created
14234	CANT1	hsa-miR-4728-3p	LiverCancer(NCC,JP)	Disrupted
14292	PCM1	hsa-miR-302a-3p	ProstateCancer(OICR,CA)	Created
14407	PAFAH1B2	hsa-miR-4672	LiverCancer(NCC,JP)	Created
14408	PAFAH1B2	hsa-miR-4672	LiverCancer(NCC,JP)	Created
14435	NRG1	hsa-miR-103a-2-5p	LiverCancer(NCC,JP)	Created
14436	NRG1	hsa-miR-103a-2-5p	LiverCancer(NCC,JP)	Created
14437	NRG1	hsa-miR-103a-2-5p	LiverCancer(NCC,JP)	Created
14463	ATRX	hsa-miR-3607-3p	LiverCancer(RIKEN,JP)	Created
14464	ATRX	hsa-miR-3607-3p	LiverCancer(RIKEN,JP)	Created
14478	PCM1	hsa-miR-302d-3p	ProstateCancer(OICR,CA)	Created
14539	STIL	hsa-miR-149-3p	ProstateCancer(OICR,CA)	Created
14540	STIL	hsa-miR-149-3p	ProstateCancer(OICR,CA)	Created
14573	MET	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
14574	MET	hsa-miR-4530	ProstateCancer(OICR,CA)	Created
14619	HNF1A	hsa-miR-4662b	LiverCancer(NCC,JP)	Created
14622	HNF1A	hsa-miR-4426	LiverCancer(NCC,JP)	Created
14782	PCM1	hsa-miR-302e	ProstateCancer(OICR,CA)	Created
14809	RNF213	hsa-miR-4684-5p	ProstateCancer(OICR,CA)	Created
14939	STIL	hsa-miR-4728-5p	ProstateCancer(OICR,CA)	Created
14940	STIL	hsa-miR-4728-5p	ProstateCancer(OICR,CA)	Created
14997	PAFAH1B2	hsa-miR-93-5p	ProstateCancer(OICR,CA)	Created
14998	RSPO2	hsa-miR-208b	LiverCancer(RIKEN,JP)	Created
15008	NIN	hsa-miR-103a-2-5p	LiverCancer(NCC,JP)	Created
15016	PBX1	hsa-miR-3166	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15043	ELK4	hsa-miR-466	ProstateCancer(OICR,CA)	Created
15109	MYO5A	hsa-miR-3162-5p	LiverCancer(NCC,JP)	Created
15110	MYO5A	hsa-miR-3162-5p	LiverCancer(NCC,JP)	Created
15149	FAS	hsa-miR-493-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15150	GNAS	hsa-miR-4793-5p	BladderUrothelialCarcinoma(TCGA,US)	Created
15151	GNAS	hsa-miR-4793-5p	BladderUrothelialCarcinoma(TCGA,US)	Created
15201	PAFAH1B2	hsa-let-7a-3p	LiverCancer(NCC,JP)	Disrupted
15202	PAFAH1B2	hsa-let-7a-3p	LiverCancer(NCC,JP)	Disrupted
15231	BTG1	hsa-miR-4449	LiverCancer(RIKEN,JP)	Created
15258	5-Sep	hsa-miR-5698	ColonAdenocarcinoma(TCGA,US)	Created
15259	5-Sep	hsa-miR-5698	ColonAdenocarcinoma(TCGA,US)	Created
15337	ERBB3	hsa-miR-3922-5p	LiverCancer(NCC,JP)	Created
15338	ERBB3	hsa-miR-4717-5p	LiverCancer(NCC,JP)	Created
15377	LSM14A	hsa-miR-4275	LiverCancer(RIKEN,JP)	Created
15378	LSM14A	hsa-miR-4275	LiverCancer(RIKEN,JP)	Created
15400	CRTC1	hsa-miR-940	LiverCancer(NCC,JP)	Disrupted
15465	SH2B3	hsa-miR-450a-5p	LiverCancer(RIKEN,JP)	Created
15563	BTG1	hsa-miR-548n	LiverCancer(RIKEN,JP)	Disrupted
15605	MYOD1	hsa-miR-4471	LiverCancer(NCC,JP)	Created
15653	FAS	hsa-miR-643	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15683	NRG1	hsa-miR-3607-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15684	NRG1	hsa-miR-3607-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15685	NRG1	hsa-miR-3607-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15717	JAK1	hsa-miR-4517	LiverCancer(RIKEN,JP)	Created
15731	ELL	hsa-miR-4745-3p	LiverCancer(NCC,JP)	Disrupted
15846	NRG1	hsa-miR-2116-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15847	NRG1	hsa-miR-2116-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
15848	NRG1	hsa-miR-2116-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
16029	AKT2	hsa-miR-93-5p	ProstateCancer(OICR,CA)	Created
16030	AKT2	hsa-miR-93-5p	ProstateCancer(OICR,CA)	Created
16031	AKT2	hsa-miR-93-5p	ProstateCancer(OICR,CA)	Created
16032	BTG1	hsa-miR-34b-3p	LiverCancer(RIKEN,JP)	Created
16077	NCOA2	hsa-miR-452-3p	LiverCancer(NCC,JP)	Created
16178	AMER1	hsa-miR-3127-3p	LiverCancer(NCC,JP)	Created
16301	AFF4	hsa-miR-1914-5p	LiverCancer(RIKEN,JP)	Created
16318	AKT2	hsa-miR-520h	ProstateCancer(OICR,CA)	Created
16319	AKT2	hsa-miR-520h	ProstateCancer(OICR,CA)	Created
16320	AKT2	hsa-miR-520h	ProstateCancer(OICR,CA)	Created
16372	ZNF331	hsa-miR-5003-5p	LiverCancer(RIKEN,JP)	Created
16373	ZNF331	hsa-miR-5003-5p	LiverCancer(RIKEN,JP)	Created
16374	ZNF331	hsa-miR-5003-5p	LiverCancer(RIKEN,JP)	Created
16375	ZNF331	hsa-miR-5003-5p	LiverCancer(RIKEN,JP)	Created
16376	ZNF331	hsa-miR-5003-5p	LiverCancer(RIKEN,JP)	Created
16377	ZNF331	hsa-miR-5003-5p	LiverCancer(RIKEN,JP)	Created
16378	ZNF331	hsa-miR-5003-5p	LiverCancer(RIKEN,JP)	Created
16407	AKT2	hsa-miR-520g	ProstateCancer(OICR,CA)	Created
16408	AKT2	hsa-miR-520g	ProstateCancer(OICR,CA)	Created
16409	AKT2	hsa-miR-520g	ProstateCancer(OICR,CA)	Created
16445	GNAS	hsa-miR-330-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
16446	GNAS	hsa-miR-330-3p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
16571	PAX3	hsa-miR-876-5p	BladderUrothelialCarcinoma(TCGA,US)	Created
16589	GNAS	hsa-miR-4722-3p	BladderUrothelialCarcinoma(TCGA,US)	Created
16590	GNAS	hsa-miR-4722-3p	BladderUrothelialCarcinoma(TCGA,US)	Created
16750	ARHGAP26	hsa-miR-1285-3p	ProstateCancer(OICR,CA)	Created
16751	ARHGAP26	hsa-miR-1285-3p	ProstateCancer(OICR,CA)	Created
16877	LHFP	hsa-miR-3679-3p	LiverCancer(NCC,JP)	Disrupted
16898	PAFAH1B2	hsa-miR-106b-5p	ProstateCancer(OICR,CA)	Created
16927	PAFAH1B2	hsa-miR-20a-5p	ProstateCancer(OICR,CA)	Created
16974	HMGA1	hsa-miR-147b	LiverCancer(NCC,JP)	Created
16975	HMGA1	hsa-miR-147b	LiverCancer(NCC,JP)	Created
16976	HMGA1	hsa-miR-147b	LiverCancer(NCC,JP)	Created
16977	HMGA1	hsa-miR-147b	LiverCancer(NCC,JP)	Created
16978	HMGA1	hsa-miR-147b	LiverCancer(NCC,JP)	Created
16979	HMGA1	hsa-miR-147b	LiverCancer(NCC,JP)	Created
17015	HOXA9	hsa-miR-556-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
17058	PAFAH1B2	hsa-let-7b-3p	LiverCancer(NCC,JP)	Disrupted
17059	PAFAH1B2	hsa-let-7b-3p	LiverCancer(NCC,JP)	Disrupted
17079	MYO5A	hsa-miR-4757-5p	ProstateCancer(OICR,CA)	Created
17080	MYO5A	hsa-miR-4757-5p	ProstateCancer(OICR,CA)	Created
17098	STIL	hsa-miR-30c-2-3p	ProstateCancer(OICR,CA)	Created
17099	STIL	hsa-miR-30c-2-3p	ProstateCancer(OICR,CA)	Created
17115	LPP	hsa-miR-1253	LiverCancer(RIKEN,JP)	Disrupted
17116	LPP	hsa-miR-1253	LiverCancer(RIKEN,JP)	Disrupted
17124	IKBKB	hsa-miR-4445-3p	LiverCancer(NCC,JP)	Disrupted
17125	IKBKB	hsa-miR-4445-3p	LiverCancer(NCC,JP)	Disrupted
17126	IKBKB	hsa-miR-4445-3p	LiverCancer(NCC,JP)	Disrupted
17207	XPA	hsa-miR-3662	LiverCancer(NCC,JP)	Created
17283	KAT6A	hsa-miR-4666b	BreastCarcinoma(WTSI,UK)	Created
17284	KAT6A	hsa-miR-4666b	BreastCarcinoma(WTSI,UK)	Created
17285	KAT6A	hsa-miR-4666b	BreastCarcinoma(WTSI,UK)	Created
17340	FANCA	hsa-miR-30c-1-3p	CervicalSquamousCellCarcinoma(TCGA,US)	Created
17349	ARHGAP26	hsa-miR-5095	ProstateCancer(OICR,CA)	Created
17350	ARHGAP26	hsa-miR-5095	ProstateCancer(OICR,CA)	Created
17421	PAFAH1B2	hsa-let-7f-1-3p	LiverCancer(NCC,JP)	Disrupted
17422	PAFAH1B2	hsa-let-7f-1-3p	LiverCancer(NCC,JP)	Disrupted
17455	PCM1	hsa-miR-520a-3p	ProstateCancer(OICR,CA)	Created
17485	RSPO2	hsa-miR-208a	LiverCancer(RIKEN,JP)	Created
17542	HNF1A	hsa-miR-4534	LiverCancer(NCC,JP)	Created
17549	CNBP	hsa-miR-520h	LiverCancer(RIKEN,JP)	Created
17550	CNBP	hsa-miR-520h	LiverCancer(RIKEN,JP)	Created
17551	CNBP	hsa-miR-520h	LiverCancer(RIKEN,JP)	Created
17552	CNBP	hsa-miR-520h	LiverCancer(RIKEN,JP)	Created
17553	CNBP	hsa-miR-520h	LiverCancer(RIKEN,JP)	Created
17554	CNBP	hsa-miR-520h	LiverCancer(RIKEN,JP)	Created
17641	HMGA1	hsa-miR-1197	LiverCancer(NCC,JP)	Created
17642	HMGA1	hsa-miR-1197	LiverCancer(NCC,JP)	Created
17643	HMGA1	hsa-miR-1197	LiverCancer(NCC,JP)	Created
17644	HMGA1	hsa-miR-1197	LiverCancer(NCC,JP)	Created
17645	HMGA1	hsa-miR-1197	LiverCancer(NCC,JP)	Created
17646	HMGA1	hsa-miR-1197	LiverCancer(NCC,JP)	Created
17703	HLA-A	hsa-miR-550a-5p	LiverCancer(NCC,JP)	Created
17704	HLA-A	hsa-miR-550a-5p	LiverCancer(NCC,JP)	Created
17791	AKT2	hsa-miR-20a-5p	ProstateCancer(OICR,CA)	Created
17792	AKT2	hsa-miR-20a-5p	ProstateCancer(OICR,CA)	Created
17793	AKT2	hsa-miR-20a-5p	ProstateCancer(OICR,CA)	Created
17823	RANBP17	hsa-miR-4661-3p	LiverCancer(RIKEN,JP)	Created
17941	ABI1	hsa-miR-519d	LiverCancer(RIKEN,JP)	Disrupted
18075	IL6ST	hsa-miR-4999-5p	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
18078	PCM1	hsa-miR-520g	ProstateCancer(OICR,CA)	Created
18104	STIL	hsa-miR-3122	ProstateCancer(OICR,CA)	Created
18105	STIL	hsa-miR-3122	ProstateCancer(OICR,CA)	Created
18127	PCM1	hsa-miR-302b-3p	ProstateCancer(OICR,CA)	Created
18132	MAP3K13	hsa-let-7g-3p	LiverCancer(RIKEN,JP)	Created
18133	MAP3K13	hsa-let-7g-3p	LiverCancer(RIKEN,JP)	Created
18134	MAP3K13	hsa-let-7g-3p	LiverCancer(RIKEN,JP)	Created
18200	CRTC1	hsa-miR-4423-5p	LiverCancer(RIKEN,JP)	Created
18201	CRTC1	hsa-miR-4423-5p	LiverCancer(RIKEN,JP)	Created
18217	PLCG1	hsa-miR-4753-5p	LiverCancer(NCC,JP)	Created
18218	PLCG1	hsa-miR-4753-5p	LiverCancer(NCC,JP)	Created
18254	ELK4	hsa-miR-125a-5p	LiverCancer(RIKEN,JP)	Created
18277	ELK4	hsa-miR-4732-3p	LiverCancer(RIKEN,JP)	Created
18293	PAFAH1B2	hsa-miR-106a-5p	ProstateCancer(OICR,CA)	Created
18294	PAFAH1B2	hsa-miR-17-5p	ProstateCancer(OICR,CA)	Created
18304	BCL11B	hsa-miR-1273c	LiverCancer(RIKEN,JP)	Created
18305	BCL11B	hsa-miR-1273c	LiverCancer(RIKEN,JP)	Created
18569	GNAS	hsa-miR-3660	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
18570	GNAS	hsa-miR-3660	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Created
18686	CNBP	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Created
18687	CNBP	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Created
18688	CNBP	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Created
18689	CNBP	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Created
18690	CNBP	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Created
18691	CNBP	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Created
18731	CANT1	hsa-miR-532-3p	LiverCancer(NCC,JP)	Created
18732	CANT1	hsa-miR-532-3p	LiverCancer(NCC,JP)	Created
18733	CANT1	hsa-miR-532-3p	LiverCancer(NCC,JP)	Created
18747	HMGA1	hsa-miR-5004-5p	LiverCancer(NCC,JP)	Created
